,Month,AveragePrice,Year,Region,TypeOrganic,TypeConventional,PriceRange
500,1,0.76,2017,LosAngeles,0,1,v_cheap
501,1,0.76,2017,CincinnatiDayton,0,1,v_cheap
502,9,0.76,2016,Houston,0,1,cheap
503,4,0.76,2015,LasVegas,0,1,v_cheap
504,5,0.76,2017,CincinnatiDayton,0,1,v_cheap
505,11,0.76,2015,SouthCentral,0,1,v_cheap
506,1,0.76,2016,LosAngeles,0,1,v_cheap
507,6,0.76,2017,PhoenixTucson,0,1,moderate
508,2,0.76,2017,Plains,0,1,v_cheap
509,3,0.76,2016,Houston,0,1,cheap
510,3,0.76,2016,Houston,0,1,cheap
511,1,0.76,2017,Portland,0,1,v_cheap
512,2,0.76,2017,Portland,0,1,v_cheap
513,1,0.76,2016,WestTexNewMexico,0,1,v_cheap
514,3,0.76,2015,SouthCentral,0,1,v_cheap
515,3,0.76,2016,LosAngeles,0,1,v_cheap
516,4,0.76,2017,Houston,0,1,cheap
517,7,0.76,2015,PhoenixTucson,0,1,moderate
518,1,0.76,2016,LosAngeles,0,1,v_cheap
519,2,0.76,2017,DallasFtWorth,0,1,v_cheap
520,2,0.76,2016,Houston,0,1,cheap
521,1,0.76,2015,DallasFtWorth,0,1,v_cheap
522,3,0.76,2016,Houston,0,1,cheap
523,7,0.77,2015,WestTexNewMexico,0,1,cheap
524,2,0.77,2016,SouthCentral,0,1,v_cheap
525,4,0.77,2015,DallasFtWorth,0,1,v_cheap
526,1,0.77,2015,SouthCentral,0,1,v_cheap
527,3,0.77,2016,SouthCentral,0,1,v_cheap
528,3,0.77,2016,SouthCentral,0,1,v_cheap
529,1,0.77,2015,Houston,0,1,cheap
530,2,0.77,2017,Roanoke,1,0,v_cheap
531,3,0.77,2015,Houston,0,1,cheap
532,1,0.77,2015,Houston,0,1,cheap
533,5,0.77,2015,DallasFtWorth,0,1,v_cheap
534,2,0.77,2016,Nashville,0,1,v_cheap
535,6,0.77,2015,DallasFtWorth,0,1,v_cheap
536,4,0.77,2016,LosAngeles,0,1,v_cheap
537,6,0.77,2017,CincinnatiDayton,1,0,v_cheap
538,2,0.77,2015,DallasFtWorth,0,1,v_cheap
539,11,0.77,2015,Houston,0,1,cheap
540,8,0.77,2015,WestTexNewMexico,0,1,cheap
541,9,0.77,2015,DallasFtWorth,0,1,v_cheap
542,5,0.77,2016,Portland,0,1,v_cheap
543,12,0.77,2017,Houston,0,1,cheap
544,2,0.77,2017,Spokane,0,1,v_cheap
545,2,0.77,2016,Detroit,0,1,v_cheap
546,12,0.77,2016,CincinnatiDayton,0,1,v_cheap
547,7,0.77,2016,Boise,0,1,v_cheap
548,5,0.77,2016,DallasFtWorth,0,1,v_cheap
549,3,0.77,2018,DallasFtWorth,0,1,v_cheap
550,2,0.77,2018,DallasFtWorth,0,1,v_cheap
551,3,0.77,2017,Nashville,1,0,v_cheap
552,5,0.77,2016,WestTexNewMexico,0,1,cheap
553,4,0.77,2016,WestTexNewMexico,0,1,cheap
554,4,0.77,2016,WestTexNewMexico,0,1,cheap
555,2,0.77,2016,Jacksonville,0,1,v_cheap
556,3,0.77,2016,WestTexNewMexico,0,1,cheap
557,7,0.77,2016,PhoenixTucson,0,1,moderate
558,2,0.77,2017,Denver,0,1,v_cheap
559,2,0.77,2017,Seattle,0,1,v_cheap
560,7,0.77,2016,Atlanta,0,1,v_cheap
561,11,0.77,2017,PhoenixTucson,0,1,moderate
562,8,0.77,2016,DallasFtWorth,0,1,v_cheap
563,7,0.77,2017,PhoenixTucson,0,1,moderate
564,6,0.77,2017,PhoenixTucson,0,1,moderate
565,2,0.77,2017,Portland,0,1,v_cheap
566,1,0.77,2016,Denver,1,0,v_cheap
567,5,0.77,2016,NewYork,0,1,v_cheap
568,1,0.77,2017,Detroit,1,0,v_cheap
569,1,0.77,2017,Louisville,0,1,v_cheap
570,7,0.77,2015,PhoenixTucson,0,1,moderate
571,1,0.77,2017,GrandRapids,0,1,v_cheap
572,1,0.77,2016,Boise,0,1,v_cheap
573,6,0.77,2017,Houston,0,1,cheap
574,5,0.77,2016,Atlanta,0,1,v_cheap
575,5,0.77,2016,West,0,1,v_cheap
576,2,0.77,2017,Louisville,1,0,v_cheap
577,4,0.77,2016,West,0,1,v_cheap
578,2,0.77,2017,TotalUS,0,1,v_cheap
579,2,0.77,2017,Indianapolis,0,1,v_cheap
580,12,0.77,2016,Boise,1,0,v_cheap
581,1,0.77,2017,LasVegas,0,1,v_cheap
582,4,0.77,2016,Denver,0,1,v_cheap
583,1,0.77,2016,West,0,1,v_cheap
584,6,0.77,2015,SouthCentral,0,1,v_cheap
585,2,0.77,2016,West,0,1,v_cheap
586,8,0.77,2016,CincinnatiDayton,1,0,v_cheap
587,11,0.77,2015,PhoenixTucson,0,1,moderate
588,7,0.78,2015,Houston,0,1,cheap
589,3,0.78,2017,CincinnatiDayton,0,1,v_cheap
590,2,0.78,2017,CincinnatiDayton,0,1,v_cheap
591,12,0.78,2015,California,0,1,v_cheap
592,9,0.78,2016,SouthCentral,0,1,v_cheap
593,3,0.78,2016,DallasFtWorth,0,1,cheap
594,9,0.78,2015,WestTexNewMexico,0,1,cheap
595,2,0.78,2017,Columbus,0,1,v_cheap
596,7,0.78,2017,Houston,0,1,cheap
597,4,0.78,2017,Portland,1,0,v_cheap
598,2,0.78,2017,Denver,1,0,v_cheap
599,12,0.78,2015,SouthCentral,0,1,v_cheap
600,5,0.78,2016,Portland,0,1,v_cheap
601,5,0.78,2015,LosAngeles,0,1,v_cheap
602,1,0.78,2017,DallasFtWorth,0,1,cheap
603,1,0.78,2016,DallasFtWorth,0,1,cheap
604,12,0.78,2015,Houston,0,1,cheap
605,4,0.78,2016,Denver,0,1,v_cheap
606,2,0.78,2018,SouthCentral,0,1,v_cheap
607,12,0.78,2017,Houston,0,1,cheap
608,1,0.78,2017,LasVegas,0,1,v_cheap
609,6,0.78,2016,Atlanta,0,1,v_cheap
610,6,0.78,2016,Atlanta,0,1,v_cheap
611,5,0.78,2015,LosAngeles,0,1,v_cheap
612,5,0.78,2016,Atlanta,0,1,v_cheap
613,12,0.78,2015,WestTexNewMexico,0,1,cheap
614,8,0.78,2015,PhoenixTucson,0,1,moderate
615,7,0.78,2016,Boise,0,1,v_cheap
616,11,0.78,2015,DallasFtWorth,0,1,cheap
617,11,0.78,2015,DallasFtWorth,0,1,cheap
618,1,0.78,2018,PhoenixTucson,0,1,moderate
619,1,0.78,2015,Houston,0,1,cheap
620,1,0.78,2017,Spokane,0,1,v_cheap
621,1,0.78,2016,West,0,1,v_cheap
622,2,0.78,2016,West,0,1,v_cheap
623,5,0.78,2015,SouthCentral,0,1,v_cheap
624,6,0.78,2016,Portland,0,1,v_cheap
625,2,0.78,2016,West,0,1,v_cheap
626,3,0.78,2016,West,0,1,v_cheap
627,3,0.78,2016,West,0,1,v_cheap
628,4,0.78,2016,West,0,1,v_cheap
629,12,0.78,2016,LosAngeles,0,1,v_cheap
630,5,0.78,2016,SanDiego,0,1,v_cheap
631,3,0.78,2015,Houston,0,1,cheap
632,2,0.78,2016,RichmondNorfolk,0,1,v_cheap
633,3,0.78,2016,SouthCentral,0,1,v_cheap
634,11,0.78,2015,WestTexNewMexico,0,1,cheap
635,5,0.78,2016,SanDiego,0,1,v_cheap
636,1,0.78,2016,Houston,0,1,cheap
637,1,0.78,2018,Houston,0,1,cheap
638,7,0.78,2015,WestTexNewMexico,0,1,cheap
639,2,0.78,2015,WestTexNewMexico,0,1,cheap
640,8,0.78,2015,PhoenixTucson,0,1,moderate
641,3,0.79,2016,Portland,0,1,v_cheap
642,2,0.79,2017,Tampa,0,1,v_cheap
643,1,0.79,2017,LasVegas,0,1,v_cheap
644,3,0.79,2018,SouthCentral,0,1,v_cheap
645,9,0.79,2016,DallasFtWorth,0,1,cheap
646,4,0.79,2016,Portland,0,1,v_cheap
647,8,0.79,2015,PhoenixTucson,0,1,moderate
648,4,0.79,2016,Portland,0,1,v_cheap
649,1,0.79,2017,West,0,1,v_cheap
650,12,0.79,2016,Louisville,0,1,v_cheap
651,4,0.79,2016,Atlanta,0,1,v_cheap
652,11,0.79,2015,Houston,0,1,cheap
653,2,0.79,2018,Indianapolis,0,1,v_cheap
654,2,0.79,2017,LosAngeles,0,1,v_cheap
655,5,0.79,2016,California,0,1,v_cheap
656,2,0.79,2017,WestTexNewMexico,0,1,cheap
657,1,0.79,2016,SanDiego,0,1,v_cheap
658,8,0.79,2015,WestTexNewMexico,0,1,cheap
659,1,0.79,2016,DallasFtWorth,0,1,cheap
660,2,0.79,2016,SanDiego,0,1,v_cheap
661,12,0.79,2016,SouthCentral,0,1,v_cheap
662,3,0.79,2018,Houston,0,1,cheap
663,5,0.79,2016,MiamiFtLauderdale,0,1,v_cheap
664,6,0.79,2015,LosAngeles,0,1,v_cheap
665,11,0.79,2017,PhoenixTucson,0,1,moderate
666,1,0.79,2015,SouthCentral,0,1,v_cheap
667,6,0.79,2015,SouthCentral,0,1,v_cheap
668,3,0.79,2016,SouthCentral,0,1,v_cheap
669,7,0.79,2015,Houston,0,1,cheap
670,7,0.79,2015,Houston,0,1,cheap
671,5,0.79,2015,SouthCentral,0,1,v_cheap
672,5,0.79,2016,StLouis,0,1,v_cheap
673,12,0.79,2016,WestTexNewMexico,0,1,cheap
674,7,0.79,2017,CincinnatiDayton,0,1,v_cheap
675,3,0.79,2015,DallasFtWorth,0,1,cheap
676,11,0.79,2016,Detroit,1,0,v_cheap
677,7,0.79,2015,Houston,0,1,cheap
678,12,0.79,2015,DallasFtWorth,0,1,cheap
679,2,0.79,2017,Atlanta,0,1,v_cheap
680,6,0.79,2016,WestTexNewMexico,0,1,cheap
681,12,0.79,2015,CincinnatiDayton,0,1,v_cheap
682,5,0.79,2017,Houston,0,1,cheap
683,4,0.79,2015,Houston,0,1,cheap
684,5,0.79,2016,Jacksonville,0,1,v_cheap
685,4,0.79,2015,Houston,0,1,cheap
686,1,0.79,2016,WestTexNewMexico,0,1,cheap
687,2,0.79,2017,California,0,1,v_cheap
688,3,0.79,2016,LosAngeles,0,1,v_cheap
689,3,0.79,2015,Houston,0,1,cheap
690,10,0.79,2015,Houston,0,1,cheap
691,1,0.79,2016,SouthCentral,0,1,v_cheap
692,5,0.79,2016,West,0,1,v_cheap
693,5,0.79,2015,SouthCentral,0,1,v_cheap
694,2,0.79,2016,LasVegas,0,1,v_cheap
695,12,0.79,2017,Houston,0,1,cheap
696,4,0.79,2016,West,0,1,v_cheap
697,10,0.79,2015,Portland,0,1,v_cheap
698,5,0.79,2016,West,0,1,v_cheap
699,4,0.79,2016,West,0,1,v_cheap
700,3,0.79,2016,LasVegas,0,1,v_cheap
701,1,0.79,2016,SouthCentral,0,1,v_cheap
702,8,0.79,2016,PhoenixTucson,0,1,moderate
703,3,0.79,2015,SouthCentral,0,1,v_cheap
704,5,0.79,2016,Roanoke,1,0,v_cheap
705,9,0.79,2015,WestTexNewMexico,0,1,cheap
706,5,0.79,2016,Atlanta,0,1,v_cheap
707,11,0.79,2016,CincinnatiDayton,1,0,v_cheap
708,12,0.8,2017,SouthCentral,0,1,cheap
709,2,0.8,2016,NewOrleansMobile,0,1,v_cheap
710,5,0.8,2016,WestTexNewMexico,0,1,cheap
711,5,0.8,2016,Jacksonville,0,1,v_cheap
712,3,0.8,2015,Houston,0,1,cheap
713,2,0.8,2017,Louisville,1,0,v_cheap
714,4,0.8,2016,Jacksonville,0,1,v_cheap
715,8,0.8,2015,WestTexNewMexico,0,1,cheap
716,3,0.8,2016,West,0,1,v_cheap
717,11,0.8,2015,DallasFtWorth,0,1,cheap
718,1,0.8,2017,CincinnatiDayton,1,0,v_cheap
719,6,0.8,2016,WestTexNewMexico,0,1,cheap
720,2,0.8,2018,CincinnatiDayton,0,1,v_cheap
721,4,0.8,2016,Jacksonville,0,1,v_cheap
722,12,0.8,2015,DallasFtWorth,0,1,cheap
723,11,0.8,2015,WestTexNewMexico,0,1,cheap
724,11,0.8,2016,WestTexNewMexico,0,1,cheap
725,1,0.8,2017,Seattle,0,1,v_cheap
726,2,0.8,2017,WestTexNewMexico,0,1,cheap
727,5,0.8,2016,StLouis,0,1,v_cheap
728,2,0.8,2016,Charlotte,0,1,v_cheap
729,4,0.8,2016,StLouis,0,1,v_cheap
730,11,0.8,2015,DallasFtWorth,0,1,cheap
731,2,0.8,2018,California,0,1,v_cheap
732,9,0.8,2016,DallasFtWorth,0,1,cheap
733,12,0.8,2016,Boise,0,1,v_cheap
734,2,0.8,2015,DallasFtWorth,0,1,cheap
735,12,0.8,2017,Columbus,0,1,v_cheap
736,11,0.8,2015,SouthCentral,0,1,cheap
737,1,0.8,2015,DallasFtWorth,0,1,cheap
738,4,0.8,2015,SouthCentral,0,1,cheap
739,1,0.8,2017,Denver,1,0,v_cheap
740,2,0.8,2015,SouthCentral,0,1,cheap
741,1,0.8,2017,Denver,0,1,v_cheap
742,1,0.8,2016,DallasFtWorth,0,1,cheap
743,5,0.8,2015,SanDiego,0,1,v_cheap
744,3,0.8,2015,SouthCentral,0,1,cheap
745,1,0.8,2016,Denver,0,1,v_cheap
746,5,0.8,2016,SouthCentral,0,1,cheap
747,12,0.8,2015,LosAngeles,0,1,v_cheap
748,1,0.8,2015,LasVegas,0,1,v_cheap
749,1,0.8,2016,LasVegas,0,1,v_cheap
750,5,0.8,2016,Denver,0,1,v_cheap
751,6,0.8,2017,CincinnatiDayton,0,1,v_cheap
752,4,0.8,2016,SanDiego,0,1,v_cheap
753,11,0.8,2015,SouthCentral,0,1,cheap
754,2,0.8,2016,Houston,0,1,cheap
755,2,0.8,2018,Nashville,0,1,v_cheap
756,2,0.8,2018,Nashville,0,1,v_cheap
757,1,0.8,2015,WestTexNewMexico,0,1,cheap
758,1,0.8,2015,WestTexNewMexico,0,1,cheap
759,1,0.8,2015,SouthCentral,0,1,cheap
760,9,0.8,2015,WestTexNewMexico,0,1,cheap
761,11,0.8,2016,Nashville,1,0,v_cheap
762,2,0.8,2017,Seattle,0,1,v_cheap
763,4,0.8,2015,DallasFtWorth,0,1,cheap
764,3,0.8,2016,SanDiego,0,1,v_cheap
765,7,0.8,2015,DallasFtWorth,0,1,cheap
766,1,0.8,2018,Houston,0,1,cheap
767,2,0.8,2016,SanDiego,0,1,v_cheap
768,10,0.81,2015,WestTexNewMexico,0,1,cheap
769,5,0.81,2016,Nashville,0,1,v_cheap
770,11,0.81,2015,WestTexNewMexico,0,1,cheap
771,2,0.81,2016,NewOrleansMobile,0,1,v_cheap
772,4,0.81,2016,Nashville,0,1,v_cheap
773,6,0.81,2016,PhoenixTucson,0,1,moderate
774,3,0.81,2016,Spokane,0,1,v_cheap
775,12,0.81,2016,SanDiego,0,1,v_cheap
776,11,0.81,2015,SouthCentral,0,1,cheap
777,6,0.81,2017,Columbus,0,1,v_cheap
778,5,0.81,2016,Nashville,0,1,v_cheap
779,12,0.81,2015,SouthCentral,0,1,cheap
780,12,0.81,2015,Seattle,0,1,v_cheap
781,2,0.81,2017,GrandRapids,0,1,v_cheap
782,12,0.81,2016,Detroit,0,1,v_cheap
783,5,0.81,2016,Atlanta,0,1,v_cheap
784,6,0.81,2016,Atlanta,1,0,v_cheap
785,4,0.81,2015,LasVegas,0,1,v_cheap
786,4,0.81,2017,Houston,0,1,cheap
787,1,0.81,2017,Jacksonville,0,1,v_cheap
788,1,0.81,2017,LasVegas,0,1,v_cheap
789,2,0.81,2015,NewOrleansMobile,0,1,v_cheap
790,11,0.81,2015,LosAngeles,0,1,v_cheap
791,5,0.81,2015,Columbus,1,0,v_cheap
792,1,0.81,2017,NewOrleansMobile,0,1,v_cheap
793,5,0.81,2017,PhoenixTucson,0,1,moderate
794,1,0.81,2018,PhoenixTucson,0,1,moderate
795,12,0.81,2017,Roanoke,0,1,v_cheap
796,2,0.81,2018,Indianapolis,0,1,v_cheap
797,2,0.81,2018,GreatLakes,0,1,v_cheap
798,2,0.81,2017,SouthCarolina,0,1,v_cheap
799,2,0.81,2016,Columbus,0,1,v_cheap
800,2,0.81,2016,CincinnatiDayton,0,1,v_cheap
801,2,0.81,2017,Southeast,0,1,v_cheap
802,4,0.81,2017,WestTexNewMexico,0,1,cheap
803,3,0.81,2016,Boise,0,1,v_cheap
804,12,0.81,2017,Nashville,0,1,v_cheap
805,10,0.81,2016,Houston,1,0,cheap
806,12,0.81,2015,SouthCentral,0,1,cheap
807,12,0.81,2016,Jacksonville,0,1,v_cheap
808,7,0.81,2015,WestTexNewMexico,0,1,cheap
809,3,0.81,2016,SanDiego,0,1,v_cheap
810,1,0.81,2016,SanDiego,0,1,v_cheap
811,12,0.81,2016,Seattle,1,0,v_cheap
812,1,0.81,2015,SouthCentral,0,1,cheap
813,1,0.81,2016,SouthCentral,0,1,cheap
814,4,0.81,2016,Roanoke,1,0,v_cheap
815,5,0.81,2015,DallasFtWorth,0,1,cheap
816,10,0.81,2015,DallasFtWorth,0,1,cheap
817,5,0.81,2016,StLouis,0,1,v_cheap
818,1,0.81,2016,Tampa,0,1,v_cheap
819,4,0.81,2015,DallasFtWorth,0,1,cheap
820,3,0.81,2017,Boise,1,0,v_cheap
821,12,0.81,2016,LasVegas,0,1,v_cheap
822,7,0.81,2015,SouthCentral,0,1,cheap
823,1,0.81,2016,West,0,1,v_cheap
824,3,0.81,2016,West,0,1,v_cheap
825,3,0.81,2016,Jacksonville,0,1,v_cheap
826,8,0.81,2016,LosAngeles,0,1,v_cheap
827,4,0.81,2016,LasVegas,0,1,v_cheap
828,5,0.82,2016,CincinnatiDayton,0,1,v_cheap
829,12,0.82,2016,CincinnatiDayton,0,1,v_cheap
830,2,0.82,2016,Chicago,0,1,v_cheap
831,2,0.82,2016,California,0,1,v_cheap
832,4,0.82,2016,Boise,0,1,v_cheap
833,4,0.82,2016,Boise,0,1,v_cheap
834,2,0.82,2016,Boise,0,1,v_cheap
835,10,0.82,2015,WestTexNewMexico,0,1,cheap
836,8,0.82,2015,WestTexNewMexico,0,1,cheap
837,4,0.82,2015,LasVegas,0,1,v_cheap
838,11,0.82,2016,Houston,0,1,cheap
839,10,0.82,2015,Houston,0,1,cheap
840,6,0.82,2016,DallasFtWorth,0,1,cheap
841,5,0.82,2015,Houston,0,1,cheap
842,5,0.82,2016,Houston,0,1,cheap
843,2,0.82,2017,Detroit,1,0,v_cheap
844,4,0.82,2015,Houston,0,1,cheap
845,2,0.82,2015,Houston,0,1,cheap
846,4,0.82,2016,LosAngeles,0,1,v_cheap
847,3,0.82,2016,LasVegas,0,1,v_cheap
848,5,0.82,2016,LosAngeles,0,1,v_cheap
849,4,0.82,2016,Nashville,0,1,v_cheap
850,12,0.82,2016,LasVegas,0,1,v_cheap
851,1,0.82,2017,West,0,1,v_cheap
852,10,0.82,2016,Nashville,1,0,v_cheap
853,12,0.82,2016,CincinnatiDayton,1,0,v_cheap
854,11,0.82,2015,Denver,0,1,v_cheap
855,6,0.82,2016,West,0,1,v_cheap
856,11,0.82,2015,Denver,0,1,v_cheap
857,5,0.82,2017,WestTexNewMexico,0,1,cheap
858,11,0.82,2015,SouthCentral,0,1,cheap
859,4,0.82,2017,WestTexNewMexico,0,1,cheap
860,3,0.82,2016,Boise,1,0,v_cheap
861,1,0.82,2017,CincinnatiDayton,0,1,v_cheap
862,5,0.82,2016,TotalUS,0,1,v_cheap
863,3,0.82,2015,DallasFtWorth,0,1,cheap
864,7,0.82,2015,DallasFtWorth,0,1,cheap
865,2,0.82,2016,Tampa,0,1,v_cheap
866,7,0.82,2015,DallasFtWorth,0,1,cheap
867,2,0.82,2016,SouthCentral,0,1,cheap
868,5,0.82,2015,Roanoke,1,0,v_cheap
869,4,0.82,2015,SouthCentral,0,1,cheap
870,8,0.82,2015,DallasFtWorth,0,1,cheap
871,12,0.82,2015,DallasFtWorth,0,1,cheap
872,3,0.82,2015,SouthCentral,0,1,cheap
873,2,0.82,2016,Spokane,0,1,v_cheap
874,2,0.82,2018,Columbus,0,1,v_cheap
875,6,0.82,2017,Houston,0,1,cheap
876,9,0.82,2016,SouthCentral,0,1,cheap
877,4,0.82,2017,Boise,1,0,v_cheap
878,5,0.82,2016,Southeast,0,1,v_cheap
879,5,0.82,2016,SouthCarolina,0,1,v_cheap
880,2,0.82,2016,Orlando,0,1,v_cheap
881,2,0.82,2017,LosAngeles,0,1,v_cheap
882,2,0.82,2016,StLouis,1,0,v_cheap
883,2,0.82,2017,Nashville,0,1,v_cheap
884,2,0.82,2018,Roanoke,0,1,v_cheap
885,10,0.82,2015,DallasFtWorth,0,1,cheap
886,1,0.82,2015,SanDiego,0,1,v_cheap
887,4,0.82,2016,Spokane,0,1,v_cheap
888,6,0.82,2016,WestTexNewMexico,0,1,cheap
889,5,0.82,2016,Seattle,0,1,v_cheap
890,1,0.82,2018,DallasFtWorth,0,1,cheap
891,1,0.82,2018,SouthCentral,0,1,cheap
892,7,0.82,2015,SouthCentral,0,1,cheap
893,5,0.82,2016,Seattle,0,1,v_cheap
894,12,0.83,2015,LasVegas,0,1,v_cheap
895,4,0.83,2015,Houston,0,1,cheap
896,12,0.83,2015,Denver,0,1,v_cheap
897,5,0.83,2016,Columbus,0,1,v_cheap
898,4,0.83,2017,SouthCentral,0,1,cheap
899,7,0.83,2015,DallasFtWorth,0,1,cheap
900,4,0.83,2017,DallasFtWorth,0,1,cheap
901,5,0.83,2015,Houston,0,1,cheap
902,4,0.83,2015,SouthCentral,0,1,cheap
903,9,0.83,2015,Houston,0,1,cheap
904,8,0.83,2016,DallasFtWorth,0,1,cheap
905,3,0.83,2018,Houston,0,1,cheap
906,2,0.83,2017,Atlanta,0,1,v_cheap
907,12,0.83,2016,Nashville,1,0,v_cheap
908,2,0.83,2018,West,0,1,v_cheap
909,1,0.83,2016,WestTexNewMexico,0,1,cheap
910,1,0.83,2016,Houston,0,1,cheap
911,2,0.83,2016,Indianapolis,0,1,v_cheap
912,6,0.83,2016,Houston,0,1,cheap
913,12,0.83,2015,CincinnatiDayton,0,1,v_cheap
914,7,0.83,2015,SouthCentral,0,1,cheap
915,1,0.83,2017,Plains,0,1,v_cheap
916,10,0.83,2015,SouthCentral,0,1,cheap
917,12,0.83,2016,LasVegas,0,1,v_cheap
918,7,0.83,2015,SouthCentral,0,1,cheap
919,2,0.83,2016,DallasFtWorth,0,1,cheap
920,5,0.83,2016,LasVegas,0,1,v_cheap
921,4,0.83,2016,LasVegas,0,1,v_cheap
922,2,0.83,2015,LosAngeles,0,1,v_cheap
923,4,0.83,2015,SouthCentral,0,1,cheap
924,6,0.83,2016,StLouis,0,1,v_cheap
925,12,0.83,2015,Louisville,0,1,v_cheap
926,12,0.83,2017,DallasFtWorth,0,1,cheap
927,5,0.83,2016,LosAngeles,0,1,v_cheap
928,6,0.83,2016,LosAngeles,0,1,v_cheap
929,10,0.83,2015,DallasFtWorth,0,1,cheap
930,1,0.83,2017,Columbus,0,1,v_cheap
931,12,0.83,2017,RichmondNorfolk,0,1,v_cheap
932,1,0.83,2016,LasVegas,0,1,v_cheap
933,2,0.83,2016,LasVegas,0,1,v_cheap
934,2,0.83,2015,LosAngeles,0,1,v_cheap
935,5,0.83,2016,West,0,1,v_cheap
936,9,0.83,2016,Houston,0,1,cheap
937,5,0.83,2015,SouthCentral,0,1,cheap
938,6,0.83,2016,SouthCentral,0,1,cheap
939,9,0.83,2015,SouthCentral,0,1,cheap
940,4,0.83,2017,CincinnatiDayton,1,0,v_cheap
941,2,0.83,2018,CincinnatiDayton,0,1,v_cheap
942,11,0.83,2015,LosAngeles,0,1,v_cheap
943,3,0.83,2015,SanDiego,0,1,v_cheap
944,5,0.83,2017,Houston,0,1,cheap
945,4,0.83,2016,Atlanta,0,1,v_cheap
946,3,0.83,2017,Columbus,1,0,v_cheap
947,6,0.83,2017,Houston,0,1,cheap
948,6,0.83,2017,Columbus,1,0,v_cheap
949,6,0.83,2016,SanDiego,0,1,v_cheap
950,7,0.83,2017,Houston,0,1,cheap
951,3,0.83,2017,Spokane,0,1,v_cheap
952,2,0.83,2016,MiamiFtLauderdale,0,1,v_cheap
953,6,0.83,2017,WestTexNewMexico,0,1,cheap
954,2,0.83,2016,Plains,0,1,v_cheap
955,10,0.83,2016,Portland,0,1,v_cheap
956,6,0.83,2017,WestTexNewMexico,0,1,cheap
957,12,0.83,2015,West,0,1,v_cheap
958,3,0.83,2016,Portland,0,1,v_cheap
959,2,0.83,2016,Portland,0,1,v_cheap
960,11,0.83,2015,California,0,1,v_cheap
961,10,0.83,2015,PhoenixTucson,0,1,moderate
962,11,0.83,2015,West,0,1,v_cheap
963,12,0.83,2015,WestTexNewMexico,0,1,cheap
964,3,0.83,2017,GreatLakes,1,0,v_cheap
965,4,0.83,2016,Orlando,0,1,v_cheap
966,4,0.83,2016,Denver,0,1,v_cheap
967,12,0.83,2016,Louisville,0,1,v_cheap
968,4,0.83,2016,Orlando,0,1,v_cheap
969,3,0.83,2017,Houston,0,1,cheap
970,5,0.83,2016,Orlando,0,1,v_cheap
971,3,0.83,2016,Boise,0,1,v_cheap
972,5,0.83,2016,Seattle,0,1,v_cheap
973,3,0.83,2016,Denver,0,1,v_cheap
974,2,0.83,2017,Detroit,0,1,v_cheap
975,1,0.84,2017,Atlanta,0,1,v_cheap
976,12,0.84,2016,LosAngeles,0,1,v_cheap
977,3,0.84,2017,Portland,0,1,v_cheap
978,12,0.84,2016,West,0,1,v_cheap
979,5,0.84,2017,WestTexNewMexico,0,1,cheap
980,12,0.84,2016,LosAngeles,0,1,v_cheap
981,6,0.84,2015,LosAngeles,0,1,v_cheap
982,3,0.84,2017,WestTexNewMexico,0,1,cheap
983,4,0.84,2016,California,0,1,v_cheap
984,4,0.84,2016,LasVegas,0,1,v_cheap
985,2,0.84,2018,SanFrancisco,0,1,v_cheap
986,2,0.84,2017,Indianapolis,0,1,v_cheap
987,1,0.84,2016,Houston,0,1,moderate
988,5,0.84,2017,Nashville,0,1,v_cheap
989,12,0.84,2015,SanDiego,0,1,v_cheap
990,3,0.84,2018,WestTexNewMexico,0,1,cheap
991,7,0.84,2017,WestTexNewMexico,0,1,cheap
992,1,0.84,2017,Nashville,0,1,v_cheap
993,10,0.84,2015,SouthCentral,0,1,cheap
994,1,0.84,2018,WestTexNewMexico,0,1,cheap
995,2,0.84,2015,West,0,1,v_cheap
996,6,0.84,2016,DallasFtWorth,0,1,cheap
997,5,0.84,2016,TotalUS,0,1,v_cheap
998,3,0.84,2015,LasVegas,0,1,v_cheap
999,12,0.84,2016,Jacksonville,0,1,v_cheap
1000,10,0.84,2016,Houston,1,0,moderate
1001,3,0.84,2015,WestTexNewMexico,0,1,cheap
1002,3,0.84,2016,Orlando,0,1,v_cheap
1003,4,0.84,2017,Portland,0,1,v_cheap
1004,4,0.84,2017,SouthCentral,0,1,cheap
1005,3,0.84,2017,WestTexNewMexico,0,1,cheap
1006,1,0.84,2017,Seattle,0,1,v_cheap
1007,4,0.84,2016,SanDiego,0,1,v_cheap
1008,3,0.84,2016,SanDiego,0,1,v_cheap
1009,5,0.84,2016,CincinnatiDayton,0,1,v_cheap
1010,7,0.84,2017,DallasFtWorth,0,1,cheap
1011,1,0.84,2017,Detroit,0,1,v_cheap
1012,1,0.84,2018,Columbus,0,1,v_cheap
1013,12,0.84,2017,SouthCentral,0,1,cheap
1014,11,0.84,2015,LosAngeles,0,1,v_cheap
1015,4,0.84,2016,Seattle,0,1,v_cheap
1016,2,0.84,2016,Southeast,0,1,v_cheap
1017,5,0.84,2016,Columbus,0,1,v_cheap
1018,4,0.84,2016,Southeast,0,1,v_cheap
1019,1,0.84,2017,LosAngeles,0,1,v_cheap
1020,1,0.84,2016,SouthCentral,0,1,cheap
1021,8,0.84,2016,SouthCentral,0,1,cheap
