Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2,2017-12-17,1.28,516770.62,10139.25,413484.37,3836.18,89310.82,74552.8,14758.02,0.0,conventional,2017,Boston
3,2017-12-10,1.14,687251.82,13210.49,557434.99,2169.35,114436.99,93125.7,21311.29,0.0,conventional,2017,Boston
4,2017-12-03,1.4,488588.0,12171.0,386056.0,1901.0,88460.0,66539.0,21921.0,0.0,conventional,2017,Boston
5,2017-11-26,1.39,423778.0,10677.0,304833.0,2073.0,106195.0,65656.0,40538.0,0.0,conventional,2017,Boston
6,2017-11-19,1.36,476236.0,11494.0,341486.0,2365.0,120892.0,77117.0,43775.0,0.0,conventional,2017,Boston
7,2017-11-12,1.23,639092.0,15689.0,533027.0,5720.0,84655.0,74568.0,10086.0,0.0,conventional,2017,Boston
8,2017-11-05,1.49,440972.34,13002.8,334875.51,2014.44,91079.59,74159.79,16919.8,0.0,conventional,2017,Boston
9,2017-10-29,1.49,465106.32,14781.17,360615.41,2145.15,87564.59,74278.47,13286.12,0.0,conventional,2017,Boston
10,2017-10-22,1.48,435243.72,19871.3,328476.35,2432.68,84463.39,81134.22,3329.17,0.0,conventional,2017,Boston
11,2017-10-15,1.59,418233.95,20138.49,331423.32,2218.03,64454.11,57500.31,6953.8,0.0,conventional,2017,Boston
12,2017-10-08,1.61,451608.73,16621.16,322931.92,1266.34,110789.31,76160.93,34628.38,0.0,conventional,2017,Boston
13,2017-10-01,1.62,482271.83,14889.71,366122.85,1797.71,99461.56,71620.46,27841.1,0.0,conventional,2017,Boston
14,2017-09-24,1.62,498019.71,10697.54,384522.4,1718.59,101081.18,67635.26,33422.59,23.33,conventional,2017,Boston
15,2017-09-17,1.58,462796.84,11826.63,323528.38,1322.39,126119.44,89622.85,36416.59,80.0,conventional,2017,Boston
16,2017-09-10,1.63,524513.26,10795.32,394645.36,1483.54,117589.04,97862.02,18127.02,1600.0,conventional,2017,Boston
17,2017-09-03,1.81,457862.0,10210.08,333916.08,1478.63,112257.21,83323.67,27043.54,1890.0,conventional,2017,Boston
18,2017-08-27,1.79,455915.26,7262.03,319717.74,1534.57,127400.92,89674.49,36986.43,740.0,conventional,2017,Boston
19,2017-08-20,1.77,474982.44,6723.39,328845.89,1675.13,137738.03,90348.04,44267.77,3122.22,conventional,2017,Boston
20,2017-08-13,1.52,624419.06,7302.93,492068.56,2985.05,122062.52,78320.7,40848.48,2893.34,conventional,2017,Boston
21,2017-08-06,1.55,604758.68,8619.19,470232.85,3211.56,122695.08,85619.14,35182.6,1893.34,conventional,2017,Boston
22,2017-07-30,1.48,568255.53,8414.57,429987.0,3326.4,126527.56,96106.82,29390.74,1030.0,conventional,2017,Boston
23,2017-07-23,1.37,686734.63,7993.86,556263.37,6107.14,116370.26,77917.97,35935.62,2516.67,conventional,2017,Boston
24,2017-07-16,1.56,594015.93,9162.09,463806.98,3825.67,117221.19,76876.7,38373.38,1971.11,conventional,2017,Boston
25,2017-07-09,1.69,560021.69,8735.91,464670.36,3962.9,82652.52,75760.19,4052.33,2840.0,conventional,2017,Boston
26,2017-07-02,1.67,545128.14,6572.32,437068.51,4890.2,96597.11,88408.03,5364.08,2825.0,conventional,2017,Boston
27,2017-06-25,1.68,545889.03,5987.76,434222.79,3399.3,102279.18,94362.33,5241.02,2675.83,conventional,2017,Boston
28,2017-06-18,1.66,581303.33,5379.22,452146.49,3286.69,120490.93,112280.36,5416.4,2794.17,conventional,2017,Boston
29,2017-06-11,1.72,583709.06,5556.48,457512.97,3039.46,117600.15,109052.09,5650.84,2897.22,conventional,2017,Boston
30,2017-06-04,1.73,590580.03,5139.73,460653.96,3075.67,121710.67,115907.4,5366.6,436.67,conventional,2017,Boston
31,2017-05-28,1.73,602637.88,5970.3,460430.96,2755.68,133480.94,127580.75,4926.86,973.33,conventional,2017,Boston
32,2017-05-21,1.69,572421.46,5555.84,441357.29,3222.88,122285.45,117070.57,5154.88,60.0,conventional,2017,Boston
33,2017-05-14,1.62,610348.46,5152.68,448442.71,3462.02,153291.05,146852.13,6280.59,158.33,conventional,2017,Boston
34,2017-05-07,1.49,676849.88,6703.2,493447.52,6088.75,170610.41,148966.58,20450.77,1193.06,conventional,2017,Boston
35,2017-04-30,1.61,603284.31,5758.71,467084.4,3505.87,126935.33,114534.76,11768.63,631.94,conventional,2017,Boston
36,2017-04-23,1.63,520793.48,9577.17,382449.77,3293.6,125472.94,104839.16,20633.78,0.0,conventional,2017,Boston
37,2017-04-16,1.61,592049.78,7319.25,437483.37,3589.29,143657.87,124789.29,17115.8,1752.78,conventional,2017,Boston
38,2017-04-09,1.53,629799.49,5715.72,450287.22,3497.44,170299.11,149094.59,21204.52,0.0,conventional,2017,Boston
39,2017-04-02,1.56,571902.2,7962.51,427483.9,3484.11,132971.68,115541.17,17430.51,0.0,conventional,2017,Boston
40,2017-03-26,1.51,550948.58,6860.31,412840.77,3403.92,127843.58,115695.54,11461.93,686.11,conventional,2017,Boston
41,2017-03-19,1.54,540540.5,5709.44,425273.84,3736.16,105821.06,87773.26,18047.8,0.0,conventional,2017,Boston
42,2017-03-12,1.55,495117.57,5729.95,389749.89,3675.15,95962.58,75284.64,20014.05,663.89,conventional,2017,Boston
43,2017-03-05,1.3,620307.93,9208.87,529716.12,5832.2,75550.74,75014.84,535.9,0.0,conventional,2017,Boston
44,2017-02-26,1.24,599178.18,11751.2,489161.87,5887.27,92377.84,88862.29,3515.55,0.0,conventional,2017,Boston
45,2017-02-19,1.31,521125.33,27790.5,391316.37,5419.01,96599.45,88030.23,8569.22,0.0,conventional,2017,Boston
46,2017-02-12,1.12,791126.41,83640.38,593329.02,11050.66,103106.35,97915.93,5190.42,0.0,conventional,2017,Boston
47,2017-02-05,1.19,772110.18,50889.62,594522.97,7080.99,119616.6,119075.0,541.6,0.0,conventional,2017,Boston
48,2017-01-29,1.32,604106.12,5792.32,464828.97,6111.1,127373.73,126000.39,1373.34,0.0,conventional,2017,Boston
49,2017-01-22,1.26,663735.14,4741.15,526892.92,11138.94,120962.13,118685.31,2276.82,0.0,conventional,2017,Boston
50,2017-01-15,1.3,577976.65,5430.5,457448.44,8522.37,106575.34,106091.75,483.59,0.0,conventional,2017,Boston
51,2017-01-08,1.09,730358.49,7543.51,605624.94,9300.68,107889.36,107796.03,93.33,0.0,conventional,2017,Boston
52,2017-01-01,1.29,458830.49,4119.9,371223.34,3933.72,79553.53,79339.78,213.75,0.0,conventional,2017,Boston
0,2017-12-31,1.27,115508.29,5924.57,62632.07,25.0,46926.65,37397.52,9529.13,0.0,conventional,2017,BuffaloRochester
1,2017-12-24,1.28,127375.45,7430.89,72517.2,27.0,47400.36,43236.49,4163.87,0.0,conventional,2017,BuffaloRochester
2,2017-12-17,1.26,108352.42,7563.23,57326.4,39.68,43423.11,38800.9,4622.21,0.0,conventional,2017,BuffaloRochester
3,2017-12-10,1.25,127279.28,7934.47,63389.74,61.68,55893.39,51672.86,4220.53,0.0,conventional,2017,BuffaloRochester
4,2017-12-03,1.13,153282.0,7805.0,87461.0,42.0,57974.0,54677.0,3297.0,0.0,conventional,2017,BuffaloRochester
5,2017-11-26,1.23,102658.0,6353.0,50509.0,26.0,45769.0,40451.0,5319.0,0.0,conventional,2017,BuffaloRochester
6,2017-11-19,1.3,112445.0,8870.0,55800.0,75.0,47700.0,36898.0,10802.0,0.0,conventional,2017,BuffaloRochester
7,2017-11-12,1.37,118434.0,10402.0,55305.0,48.0,52678.0,45324.0,7354.0,0.0,conventional,2017,BuffaloRochester
8,2017-11-05,1.37,115630.87,9707.4,54119.19,58.11,51746.17,19894.72,31804.78,46.67,conventional,2017,BuffaloRochester
9,2017-10-29,1.36,121815.11,11383.36,53894.54,38.11,56499.1,15584.79,40914.31,0.0,conventional,2017,BuffaloRochester
10,2017-10-22,1.5,90910.72,24441.32,39988.75,61.44,26419.21,21739.67,4679.54,0.0,conventional,2017,BuffaloRochester
11,2017-10-15,1.5,86880.78,26274.97,40394.56,32.89,20178.36,14836.88,5341.48,0.0,conventional,2017,BuffaloRochester
12,2017-10-08,1.49,102625.05,25376.77,31576.96,38.61,45632.71,25278.83,20353.88,0.0,conventional,2017,BuffaloRochester
13,2017-10-01,1.53,96291.55,22791.7,42861.77,36.62,30601.46,16985.8,13615.66,0.0,conventional,2017,BuffaloRochester
14,2017-09-24,1.42,121501.78,11991.22,52356.55,31.2,57122.81,50015.1,7107.71,0.0,conventional,2017,BuffaloRochester
15,2017-09-17,1.37,140652.67,7007.92,59413.46,47.77,74183.52,60985.17,12841.68,356.67,conventional,2017,BuffaloRochester
16,2017-09-10,1.46,142196.93,2860.33,66980.46,31.37,72324.77,63253.04,6368.4,2703.33,conventional,2017,BuffaloRochester
17,2017-09-03,1.56,135280.49,2894.04,67610.93,39.76,64735.76,56628.27,6698.6,1408.89,conventional,2017,BuffaloRochester
18,2017-08-27,1.33,147839.98,1871.7,74398.45,19.56,71550.27,71041.38,18.89,490.0,conventional,2017,BuffaloRochester
19,2017-08-20,1.34,142109.31,2619.19,71900.58,11.18,67578.36,64906.14,102.22,2570.0,conventional,2017,BuffaloRochester
20,2017-08-13,1.32,144618.71,2321.06,60729.79,18.73,81549.13,79458.02,107.78,1983.33,conventional,2017,BuffaloRochester
21,2017-08-06,1.32,155635.24,2068.33,78780.02,42.94,74743.95,73066.17,84.45,1593.33,conventional,2017,BuffaloRochester
22,2017-07-30,1.32,146069.4,1769.04,65452.36,40.32,78807.68,76952.12,592.23,1263.33,conventional,2017,BuffaloRochester
23,2017-07-23,1.34,148098.37,1917.57,67607.83,37.44,78535.53,76394.42,331.11,1810.0,conventional,2017,BuffaloRochester
24,2017-07-16,1.35,144761.54,1791.21,72328.87,35.75,70605.71,68146.82,47.78,2411.11,conventional,2017,BuffaloRochester
25,2017-07-09,1.31,166851.73,2075.7,80022.52,55.72,84697.79,78261.38,641.41,5795.0,conventional,2017,BuffaloRochester
26,2017-07-02,1.34,144309.09,1954.36,80410.59,105.58,61838.56,55195.58,3167.98,3475.0,conventional,2017,BuffaloRochester
27,2017-06-25,1.46,115902.44,1954.58,77254.88,59.58,36633.4,32337.84,945.56,3350.0,conventional,2017,BuffaloRochester
28,2017-06-18,1.5,129734.97,2124.28,82873.3,101.12,44636.27,40583.35,700.42,3352.5,conventional,2017,BuffaloRochester
29,2017-06-11,1.62,114081.68,1737.4,75551.59,78.57,36714.12,30261.23,1937.89,4515.0,conventional,2017,BuffaloRochester
30,2017-06-04,1.6,145203.51,1453.91,80512.88,57.58,63179.14,59568.9,1656.91,1953.33,conventional,2017,BuffaloRochester
31,2017-05-28,1.64,160484.02,1588.75,75152.52,109.42,83633.33,81516.96,1153.04,963.33,conventional,2017,BuffaloRochester
32,2017-05-21,1.71,139635.02,1486.31,72163.62,56.41,65928.68,63239.7,2270.93,418.05,conventional,2017,BuffaloRochester
33,2017-05-14,1.55,152142.57,1761.8,66532.44,134.29,83714.04,82649.46,1064.58,0.0,conventional,2017,BuffaloRochester
34,2017-05-07,1.71,174746.25,1772.26,87260.23,209.65,85504.11,84212.76,1291.35,0.0,conventional,2017,BuffaloRochester
35,2017-04-30,1.54,178864.17,1803.39,83395.01,45.64,93620.13,91172.9,2447.23,0.0,conventional,2017,BuffaloRochester
36,2017-04-23,1.55,147244.2,2554.61,70195.44,39.89,74454.26,72228.55,2225.71,0.0,conventional,2017,BuffaloRochester
37,2017-04-16,1.54,166089.23,3103.77,70001.59,36.44,92947.43,87097.48,5849.95,0.0,conventional,2017,BuffaloRochester
38,2017-04-09,1.56,172946.22,1954.15,80632.6,48.8,90310.67,38343.57,51967.1,0.0,conventional,2017,BuffaloRochester
39,2017-04-02,1.54,167364.95,3854.74,73053.91,42.0,90414.3,64653.94,25760.36,0.0,conventional,2017,BuffaloRochester
40,2017-03-26,1.53,156787.69,2184.26,67000.84,53.28,87549.31,86727.99,821.32,0.0,conventional,2017,BuffaloRochester
41,2017-03-19,1.54,151459.46,1917.68,72621.77,74.38,76845.63,73724.45,3121.18,0.0,conventional,2017,BuffaloRochester
42,2017-03-12,1.48,165974.96,1457.31,85677.37,28.0,78812.28,56757.21,22055.07,0.0,conventional,2017,BuffaloRochester
43,2017-03-05,1.68,140468.86,1420.89,75283.75,46.33,63717.89,63652.74,65.15,0.0,conventional,2017,BuffaloRochester
44,2017-02-26,1.69,122294.43,1195.92,71329.25,44.92,49724.34,49518.0,206.34,0.0,conventional,2017,BuffaloRochester
45,2017-02-19,1.68,109808.8,1360.81,62449.93,33.22,45964.84,44232.0,1732.84,0.0,conventional,2017,BuffaloRochester
46,2017-02-12,1.56,135286.7,1773.3,71050.71,110.87,62351.82,58032.13,4319.69,0.0,conventional,2017,BuffaloRochester
47,2017-02-05,1.4,188582.23,1561.11,97167.09,116.1,89737.93,89664.64,73.29,0.0,conventional,2017,BuffaloRochester
48,2017-01-29,1.37,163136.7,1541.69,72000.86,111.33,89482.82,87723.55,1253.71,505.56,conventional,2017,BuffaloRochester
49,2017-01-22,1.34,160924.52,1691.65,70336.67,56.29,88839.91,86197.69,2642.22,0.0,conventional,2017,BuffaloRochester
50,2017-01-15,1.29,168230.55,2011.96,68322.14,53.84,97842.61,96319.5,1523.11,0.0,conventional,2017,BuffaloRochester
51,2017-01-08,1.37,158267.23,1506.69,83906.44,65.83,72788.27,72703.02,85.25,0.0,conventional,2017,BuffaloRochester
52,2017-01-01,1.43,105349.04,1285.48,58531.95,102.52,45429.09,45155.38,255.65,18.06,conventional,2017,BuffaloRochester
0,2017-12-31,0.93,7132711.23,2280934.17,3201737.11,111845.09,1538194.86,1461095.1,20553.6,56546.16,conventional,2017,California
1,2017-12-24,1.13,5346535.57,1934361.67,1934710.69,116855.41,1360607.8,1277612.22,21328.12,61667.46,conventional,2017,California
2,2017-12-17,0.98,6205211.05,1901831.08,2877209.2,115250.14,1310920.63,1229946.93,21220.86,59752.84,conventional,2017,California
3,2017-12-10,1.06,5715712.21,2234102.17,2013200.4,90168.26,1378241.38,1291298.72,27353.79,59588.87,conventional,2017,California
4,2017-12-03,1.09,5544556.0,2333912.0,1660573.0,100234.0,1449838.0,1365781.0,30856.0,53201.0,conventional,2017,California
5,2017-11-26,1.3,4392810.0,1734281.0,1354966.0,121946.0,1181616.0,1093008.0,27254.0,61354.0,conventional,2017,California
6,2017-11-19,1.26,4782021.0,1879513.0,1360694.0,107055.0,1434759.0,1328429.0,47615.0,58715.0,conventional,2017,California
7,2017-11-12,1.15,5637795.0,2309785.0,1882561.0,108415.0,1337035.0,1248089.0,30662.0,58284.0,conventional,2017,California
8,2017-11-05,1.15,5663438.53,2148627.4,2224529.18,108333.63,1181948.32,1105519.8,20488.19,55940.33,conventional,2017,California
9,2017-10-29,1.2,5714676.89,1981731.12,2384845.53,125816.68,1222283.56,1165130.71,22762.03,34390.82,conventional,2017,California
10,2017-10-22,1.53,4420877.4,1604916.52,1779177.98,123891.36,912891.54,856748.54,21482.38,34660.62,conventional,2017,California
11,2017-10-15,1.68,4066640.98,1348029.41,1699672.65,137027.4,881911.52,822315.27,22733.62,36862.63,conventional,2017,California
12,2017-10-08,1.74,4151444.41,1377101.0,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,conventional,2017,California
13,2017-10-01,1.77,3870633.16,1288266.68,1608863.15,120405.29,853098.04,794746.4,25612.08,32739.56,conventional,2017,California
14,2017-09-24,1.74,3937000.67,1383479.62,1575761.37,119703.21,858056.47,801572.79,24211.83,32271.85,conventional,2017,California
15,2017-09-17,1.72,4167531.38,1571529.56,1556655.98,128019.39,911326.45,860705.01,18473.03,32148.41,conventional,2017,California
16,2017-09-10,1.71,4380657.13,1677368.14,1599511.35,141899.49,961878.15,904618.47,19579.65,37680.03,conventional,2017,California
17,2017-09-03,1.65,4648718.22,1856634.4,1720930.65,168178.12,902975.05,839519.87,21358.39,42096.79,conventional,2017,California
18,2017-08-27,1.78,4360013.67,1889886.87,1420373.34,157338.07,892415.39,830646.31,19482.22,42286.86,conventional,2017,California
19,2017-08-20,1.64,4524974.68,1995269.12,1293180.21,165218.13,1071307.22,986592.65,33841.83,50872.74,conventional,2017,California
20,2017-08-13,1.26,5862368.39,2346710.99,2079376.28,190313.03,1245968.09,1160556.19,32819.18,52592.72,conventional,2017,California
21,2017-08-06,1.36,5655955.05,2313742.61,1892140.35,159763.39,1290308.7,1201486.97,30452.62,58369.11,conventional,2017,California
22,2017-07-30,1.38,5571000.96,2179199.68,2206571.02,152942.18,1032288.08,948516.41,28336.99,55434.68,conventional,2017,California
23,2017-07-23,1.46,5188483.1,2201004.96,1738865.16,151424.79,1097188.19,1018813.29,20424.08,57950.82,conventional,2017,California
24,2017-07-16,1.49,5405190.35,2319570.09,1821613.01,178446.19,1085561.06,1007608.04,22434.17,55518.85,conventional,2017,California
25,2017-07-09,1.28,6499668.48,2634902.26,1818682.87,207945.39,1838137.96,1767976.83,5214.88,64946.25,conventional,2017,California
26,2017-07-02,1.28,6607292.61,2527123.67,1942683.02,224121.48,1913364.44,1844798.2,4337.49,64228.75,conventional,2017,California
27,2017-06-25,1.15,6999255.87,2706875.38,1977949.64,191069.11,2123361.74,2061235.1,5202.82,56923.82,conventional,2017,California
28,2017-06-18,1.2,6599048.85,2691571.96,1650089.15,191313.38,2066074.36,1989158.83,5912.72,71002.81,conventional,2017,California
29,2017-06-11,1.22,6177216.24,2302944.62,1517908.04,188258.15,2168105.43,2095827.24,5598.97,66679.22,conventional,2017,California
30,2017-06-04,1.2,6507093.57,2378539.46,1580024.38,141320.44,2407209.29,2348867.54,4428.25,53913.5,conventional,2017,California
31,2017-05-28,1.32,6160751.92,2307940.04,1793496.44,153502.24,1905813.2,1829396.11,3223.85,73193.24,conventional,2017,California
32,2017-05-21,1.35,5599003.03,2077113.57,1627754.26,137755.31,1756379.89,1685046.63,3942.61,67390.65,conventional,2017,California
33,2017-05-14,1.17,6370622.3,2375685.35,1570244.89,134825.51,2289866.55,2216400.16,4798.87,68667.52,conventional,2017,California
34,2017-05-07,1.08,7872203.23,2851510.24,2470795.47,150595.46,2399302.06,2314634.27,3601.53,81066.26,conventional,2017,California
35,2017-04-30,1.25,5889669.2,2197824.46,1689225.61,157508.63,1845110.5,1770413.98,2532.7,72163.82,conventional,2017,California
36,2017-04-23,1.26,5637299.78,2027854.71,1521895.03,162006.91,1925543.13,1849562.53,6322.77,69657.83,conventional,2017,California
37,2017-04-16,1.34,5442086.44,2047142.24,1572972.43,163002.25,1658969.52,1585488.4,1756.03,71725.09,conventional,2017,California
38,2017-04-09,1.13,6249182.98,1926187.79,2128867.47,161909.09,2032218.63,1957058.55,13132.9,62027.18,conventional,2017,California
39,2017-04-02,1.22,5719811.06,1856672.56,1580307.3,150682.37,2132148.83,2059479.45,16199.12,56470.26,conventional,2017,California
40,2017-03-26,1.33,5073070.91,1693588.76,1542979.33,138133.01,1698369.81,1629800.46,1991.84,66577.51,conventional,2017,California
41,2017-03-19,1.31,5328958.01,1857645.04,1555271.43,143586.99,1772454.55,1709046.29,5147.16,58261.1,conventional,2017,California
42,2017-03-12,1.31,5208101.86,1871004.41,1577127.23,156629.51,1603340.71,1528139.92,7223.59,67977.2,conventional,2017,California
43,2017-03-05,1.15,5634150.07,1961188.27,1720072.57,161251.98,1791637.25,1727384.52,9179.36,55073.37,conventional,2017,California
44,2017-02-26,0.95,6342089.92,2193499.5,2038284.77,155642.35,1954663.3,1870562.62,42309.14,41791.54,conventional,2017,California
45,2017-02-19,0.95,6194368.66,1999799.14,2098407.09,177817.01,1918345.42,1728825.22,145454.71,44065.49,conventional,2017,California
46,2017-02-12,0.79,6862176.64,2429385.13,1870884.97,158534.53,2403372.01,2247565.14,101368.24,54438.63,conventional,2017,California
47,2017-02-05,0.67,11213596.29,3986429.59,3550403.07,214137.93,3462625.7,3403581.49,7838.83,51205.38,conventional,2017,California
48,2017-01-29,0.76,8055482.07,3009291.31,2295856.21,148335.97,2601998.58,2504421.68,48343.02,49233.88,conventional,2017,California
49,2017-01-22,0.76,8153340.48,3089603.62,2659661.41,106559.24,2297516.21,2207074.93,61563.24,28878.04,conventional,2017,California
50,2017-01-15,0.93,6656554.36,2075029.62,2450277.12,95137.62,2036110.0,1910596.03,99912.91,25601.06,conventional,2017,California
51,2017-01-08,1.0,6653048.21,1988635.39,2569566.25,109029.01,1985817.56,1807926.97,144375.5,33515.09,conventional,2017,California
52,2017-01-01,0.89,7175276.66,2266313.37,2877688.31,90899.53,1940375.45,1762033.74,151333.95,27007.76,conventional,2017,California
0,2017-12-31,0.93,346356.5,60766.53,108930.41,6349.26,170310.3,162934.08,7369.55,6.67,conventional,2017,Charlotte
1,2017-12-24,1.33,182537.83,53317.48,58732.18,3839.91,66648.26,63206.54,3441.72,0.0,conventional,2017,Charlotte
2,2017-12-17,1.26,189529.04,58017.31,56564.52,3658.03,71289.18,66708.48,4580.7,0.0,conventional,2017,Charlotte
3,2017-12-10,1.02,277528.93,58726.14,60515.61,4428.39,153858.79,146050.48,7808.31,0.0,conventional,2017,Charlotte
4,2017-12-03,1.26,220837.0,58826.0,94262.0,4556.0,63193.0,59298.0,3895.0,0.0,conventional,2017,Charlotte
5,2017-11-26,1.4,170412.0,45363.0,56764.0,3742.0,64544.0,61925.0,2619.0,0.0,conventional,2017,Charlotte
6,2017-11-19,1.4,179011.0,47542.0,59312.0,3820.0,68336.0,65221.0,3115.0,0.0,conventional,2017,Charlotte
7,2017-11-12,1.44,190445.0,53681.0,65657.0,4551.0,66556.0,62017.0,4539.0,0.0,conventional,2017,Charlotte
8,2017-11-05,1.47,187381.18,46741.48,65173.5,4855.57,70610.63,66781.57,3829.06,0.0,conventional,2017,Charlotte
9,2017-10-29,1.49,183224.98,52951.42,62872.0,4716.56,62685.0,56997.63,5687.37,0.0,conventional,2017,Charlotte
10,2017-10-22,1.64,168237.31,44543.75,65040.05,4652.86,54000.65,50704.73,3295.92,0.0,conventional,2017,Charlotte
11,2017-10-15,1.7,175323.3,45266.57,68119.98,5567.33,56369.42,49194.6,7172.6,2.22,conventional,2017,Charlotte
12,2017-10-08,1.77,178991.71,50017.71,66076.12,4781.98,58115.9,52744.08,5371.82,0.0,conventional,2017,Charlotte
13,2017-10-01,1.76,180280.25,43576.07,74145.54,4797.8,57760.84,52513.87,5246.97,0.0,conventional,2017,Charlotte
14,2017-09-24,1.72,186923.93,47607.14,71519.48,5336.34,62460.97,57929.86,4531.11,0.0,conventional,2017,Charlotte
15,2017-09-17,1.61,192447.11,56017.67,64593.12,5176.8,66659.52,62156.95,4502.57,0.0,conventional,2017,Charlotte
16,2017-09-10,1.69,187822.6,45960.24,68912.39,5424.48,67525.49,63280.77,3374.72,870.0,conventional,2017,Charlotte
