Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
8,2016-10-30,1.67,376500.91,5542.76,304461.49,3787.66,62709.0,62705.31,3.69,0.0,conventional,2016,Boston
9,2016-10-23,1.58,439551.69,10444.8,335243.75,6144.55,87718.59,86922.76,0.0,795.83,conventional,2016,Boston
10,2016-10-16,1.6,453605.17,6472.04,345051.11,4742.43,97339.59,97339.59,0.0,0.0,conventional,2016,Boston
11,2016-10-09,1.49,468135.46,7435.21,366648.78,3837.72,90213.75,90213.75,0.0,0.0,conventional,2016,Boston
12,2016-10-02,1.59,459163.77,20871.74,340342.71,5003.77,92945.55,92945.55,0.0,0.0,conventional,2016,Boston
13,2016-09-25,1.53,483057.37,40864.15,338301.37,6515.89,97375.96,97375.96,0.0,0.0,conventional,2016,Boston
14,2016-09-18,1.45,489600.6,39970.65,346155.69,7080.02,96394.24,96061.7,332.54,0.0,conventional,2016,Boston
15,2016-09-11,1.27,672672.86,85204.27,470860.24,9617.73,106990.62,106090.54,900.08,0.0,conventional,2016,Boston
16,2016-09-04,1.41,541671.24,23481.94,381830.77,10225.22,126133.31,125074.64,665.06,393.61,conventional,2016,Boston
17,2016-08-28,1.37,582023.28,37757.36,388173.87,7653.7,148438.35,146015.83,1187.52,1235.0,conventional,2016,Boston
18,2016-08-21,1.31,586072.78,15419.55,353351.42,7923.98,209377.83,201033.61,7400.05,944.17,conventional,2016,Boston
19,2016-08-14,1.29,602605.29,20310.78,353845.28,8194.83,220254.4,215552.06,3642.34,1060.0,conventional,2016,Boston
20,2016-08-07,1.48,525387.25,15830.01,335033.53,8735.44,165788.27,165457.19,176.08,155.0,conventional,2016,Boston
21,2016-07-31,1.61,508949.6,12550.4,338691.73,8772.17,148935.3,147430.08,5.5,1499.72,conventional,2016,Boston
22,2016-07-24,1.52,509094.85,13099.78,343835.83,10965.64,141193.6,137804.71,11.11,3377.78,conventional,2016,Boston
23,2016-07-17,1.56,488508.05,11289.68,320250.99,10381.25,146586.13,142601.99,9.14,3975.0,conventional,2016,Boston
24,2016-07-10,1.32,549815.44,17289.06,359933.8,14982.9,157609.68,153175.43,49.25,4385.0,conventional,2016,Boston
25,2016-07-03,1.38,585484.69,11397.63,408601.95,17326.08,148159.03,143276.3,137.73,4745.0,conventional,2016,Boston
26,2016-06-26,1.33,626972.88,10379.75,433431.64,28898.79,154262.7,151759.78,142.92,2360.0,conventional,2016,Boston
27,2016-06-19,1.32,649660.14,10851.29,456521.61,38655.07,143632.17,141650.87,141.3,1840.0,conventional,2016,Boston
28,2016-06-12,1.29,632855.52,12891.22,421978.89,43090.81,154894.6,152477.5,87.1,2330.0,conventional,2016,Boston
29,2016-06-05,1.26,634989.55,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,1581.67,conventional,2016,Boston
30,2016-05-29,1.08,673496.13,7708.04,461424.99,72848.75,131514.35,129466.02,142.22,1906.11,conventional,2016,Boston
31,2016-05-22,1.05,665086.17,4319.45,430580.52,81859.54,148326.66,146904.74,136.92,1285.0,conventional,2016,Boston
32,2016-05-15,1.06,709563.16,5790.13,517840.35,63055.48,122877.2,122533.87,198.89,144.44,conventional,2016,Boston
33,2016-05-08,0.85,924194.42,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0.0,conventional,2016,Boston
34,2016-05-01,1.05,716003.18,4764.79,520369.75,54779.3,136089.34,136034.89,54.45,0.0,conventional,2016,Boston
35,2016-04-24,1.07,626895.08,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,conventional,2016,Boston
36,2016-04-17,1.08,617179.71,3871.79,438210.92,43926.9,131170.1,131035.57,109.53,25.0,conventional,2016,Boston
37,2016-04-10,0.99,652546.84,4326.56,456029.59,74452.3,117738.39,117521.44,87.78,129.17,conventional,2016,Boston
38,2016-04-03,1.11,559718.46,4683.35,406529.44,42112.53,106393.14,106262.03,131.11,0.0,conventional,2016,Boston
39,2016-03-27,1.08,639420.34,4253.9,463187.03,51477.79,120501.62,120388.84,112.78,0.0,conventional,2016,Boston
40,2016-03-20,1.1,645235.38,5364.32,490720.39,34714.64,114436.03,114286.03,150.0,0.0,conventional,2016,Boston
41,2016-03-13,1.05,651211.44,5420.01,487268.37,46932.61,111590.45,111440.08,150.37,0.0,conventional,2016,Boston
42,2016-03-06,1.1,600639.74,6153.04,434300.22,36352.99,123833.49,123551.47,282.02,0.0,conventional,2016,Boston
43,2016-02-28,1.08,652943.0,6632.53,506048.61,36934.25,103327.61,102683.47,644.14,0.0,conventional,2016,Boston
44,2016-02-21,1.14,553709.44,5600.54,388956.7,36873.84,122278.36,120040.08,2238.28,0.0,conventional,2016,Boston
45,2016-02-14,0.98,751656.56,7591.61,560259.15,58165.42,125640.38,123660.33,1980.05,0.0,conventional,2016,Boston
46,2016-02-07,1.05,678810.37,5986.94,511548.6,25200.19,136074.64,134178.5,1896.14,0.0,conventional,2016,Boston
47,2016-01-31,1.03,651616.91,6037.25,501280.47,25252.35,119046.84,118219.26,827.58,0.0,conventional,2016,Boston
48,2016-01-24,1.05,670376.77,3107.96,482030.79,26052.91,159185.11,158806.43,378.68,0.0,conventional,2016,Boston
49,2016-01-17,1.02,665217.66,4392.86,486767.87,32505.74,141551.19,141307.39,243.8,0.0,conventional,2016,Boston
50,2016-01-10,1.15,536674.53,4120.09,391873.45,13321.08,127359.91,127177.65,182.26,0.0,conventional,2016,Boston
51,2016-01-03,1.01,610622.03,5112.51,492477.86,21182.52,91849.14,91579.91,269.23,0.0,conventional,2016,Boston
0,2016-12-25,1.41,103035.45,1197.33,64434.59,42.09,37361.44,35701.24,1660.2,0.0,conventional,2016,BuffaloRochester
1,2016-12-18,1.36,85340.08,1276.16,52115.34,60.37,31888.21,29696.94,2191.27,0.0,conventional,2016,BuffaloRochester
2,2016-12-11,1.47,89037.86,967.77,62963.23,54.34,25052.52,23315.81,1736.71,0.0,conventional,2016,BuffaloRochester
3,2016-12-04,1.66,72203.16,960.31,54243.42,22.85,16976.58,15683.05,1256.03,37.5,conventional,2016,BuffaloRochester
4,2016-11-27,1.57,73261.05,1006.16,50581.93,12.21,21660.75,21641.31,0.0,19.44,conventional,2016,BuffaloRochester
5,2016-11-20,1.63,78675.66,1426.31,52281.34,27.83,24940.18,24940.18,0.0,0.0,conventional,2016,BuffaloRochester
6,2016-11-13,1.6,87366.58,1891.82,56517.54,84.41,28872.81,28872.81,0.0,0.0,conventional,2016,BuffaloRochester
7,2016-11-06,1.64,81691.65,1321.66,56677.66,79.68,23612.65,23400.15,0.0,212.5,conventional,2016,BuffaloRochester
8,2016-10-30,1.65,71163.53,1130.02,56077.13,81.81,13874.57,13874.57,0.0,0.0,conventional,2016,BuffaloRochester
9,2016-10-23,1.6,110744.71,1171.55,50973.9,78.19,58521.07,58521.07,0.0,0.0,conventional,2016,BuffaloRochester
10,2016-10-16,1.36,131180.81,1282.7,61796.23,50.56,68051.32,68051.32,0.0,0.0,conventional,2016,BuffaloRochester
11,2016-10-09,1.37,135059.42,1117.12,68716.59,112.39,65113.32,65113.32,0.0,0.0,conventional,2016,BuffaloRochester
12,2016-10-02,1.35,132143.53,1119.57,62757.12,90.39,68176.45,68176.45,0.0,0.0,conventional,2016,BuffaloRochester
13,2016-09-25,1.4,134327.1,4198.36,62355.89,35.97,67736.88,67732.44,4.44,0.0,conventional,2016,BuffaloRochester
14,2016-09-18,1.54,122908.68,2692.89,70019.45,52.12,50144.22,49337.59,806.63,0.0,conventional,2016,BuffaloRochester
15,2016-09-11,1.38,124095.82,1657.87,81283.86,65.32,41088.77,39986.67,1102.1,0.0,conventional,2016,BuffaloRochester
16,2016-09-04,1.48,95473.7,3089.84,67790.92,68.67,24524.27,24296.23,53.04,175.0,conventional,2016,BuffaloRochester
17,2016-08-28,1.4,114645.7,2682.18,64245.65,67.48,47650.39,46025.39,0.0,1625.0,conventional,2016,BuffaloRochester
18,2016-08-21,1.33,119865.41,1543.34,70785.26,43.73,47493.08,46013.08,0.0,1480.0,conventional,2016,BuffaloRochester
19,2016-08-14,1.41,114328.4,2645.81,72836.99,71.45,38774.15,37629.15,0.0,1145.0,conventional,2016,BuffaloRochester
20,2016-08-07,1.5,104314.72,1781.61,74560.52,42.97,27929.62,26109.62,0.0,1820.0,conventional,2016,BuffaloRochester
21,2016-07-31,1.45,108088.47,1792.17,64652.42,54.78,41589.1,40894.1,0.0,695.0,conventional,2016,BuffaloRochester
22,2016-07-24,1.44,104126.3,1156.82,63920.78,61.8,38986.9,34596.9,0.0,4390.0,conventional,2016,BuffaloRochester
23,2016-07-17,1.3,141880.95,1389.23,71781.92,102.25,68607.55,66177.55,0.0,2430.0,conventional,2016,BuffaloRochester
24,2016-07-10,1.25,183741.31,1425.12,88105.93,46.25,94164.01,89911.51,0.0,4252.5,conventional,2016,BuffaloRochester
25,2016-07-03,1.3,180609.07,1424.51,85758.67,53.07,93372.82,88472.82,0.0,4900.0,conventional,2016,BuffaloRochester
26,2016-06-26,1.26,160806.44,1326.74,74746.95,83.37,84649.38,81949.38,0.0,2700.0,conventional,2016,BuffaloRochester
27,2016-06-19,1.23,169756.02,1776.91,80406.95,57.85,87514.31,84829.31,0.0,2685.0,conventional,2016,BuffaloRochester
28,2016-06-12,1.15,182471.54,4629.34,79865.0,107.12,97870.08,95730.08,0.0,2140.0,conventional,2016,BuffaloRochester
29,2016-06-05,1.15,173445.42,1451.17,78923.0,258.4,92812.85,90282.85,0.0,2530.0,conventional,2016,BuffaloRochester
30,2016-05-29,1.19,147423.25,1442.3,81631.15,353.83,63995.97,63440.97,0.0,555.0,conventional,2016,BuffaloRochester
31,2016-05-22,1.12,168251.29,1532.9,72247.42,856.81,93614.16,92304.16,0.0,1310.0,conventional,2016,BuffaloRochester
32,2016-05-15,1.09,164790.54,1410.85,72074.47,1160.99,90144.23,90144.23,0.0,0.0,conventional,2016,BuffaloRochester
33,2016-05-08,1.09,201142.55,1613.21,97493.47,764.71,101271.16,101271.16,0.0,0.0,conventional,2016,BuffaloRochester
34,2016-05-01,1.11,171441.29,1248.25,69913.84,1640.55,98638.65,98638.65,0.0,0.0,conventional,2016,BuffaloRochester
35,2016-04-24,1.15,171142.36,1391.01,69260.58,1784.73,98706.04,98706.04,0.0,0.0,conventional,2016,BuffaloRochester
36,2016-04-17,1.14,169355.39,1167.23,67584.91,57.68,100545.57,100545.57,0.0,0.0,conventional,2016,BuffaloRochester
37,2016-04-10,1.1,152123.92,1278.33,55802.4,53.93,94989.26,94766.21,113.33,109.72,conventional,2016,BuffaloRochester
38,2016-04-03,1.04,154802.0,1164.29,72025.38,18.55,81593.78,81542.67,51.11,0.0,conventional,2016,BuffaloRochester
39,2016-03-27,1.13,149462.64,1511.79,64644.2,44.46,83262.19,83262.19,0.0,0.0,conventional,2016,BuffaloRochester
40,2016-03-20,1.14,140364.11,1110.75,62343.76,54.56,76855.04,76855.04,0.0,0.0,conventional,2016,BuffaloRochester
41,2016-03-13,1.11,163501.31,1393.58,77324.69,25.28,84757.76,84757.76,0.0,0.0,conventional,2016,BuffaloRochester
42,2016-03-06,1.36,141228.53,1473.3,60516.83,32.49,79205.91,79197.02,8.89,0.0,conventional,2016,BuffaloRochester
43,2016-02-28,1.22,154057.74,1658.99,78720.64,36.18,73641.93,72861.93,780.0,0.0,conventional,2016,BuffaloRochester
44,2016-02-21,1.31,126537.43,1500.02,52665.54,31.37,72340.5,69018.28,3322.22,0.0,conventional,2016,BuffaloRochester
45,2016-02-14,1.29,137984.28,1921.88,60453.06,40.49,75568.85,73328.85,2240.0,0.0,conventional,2016,BuffaloRochester
46,2016-02-07,1.3,177910.41,2262.36,76308.98,123.88,99215.19,97444.08,1771.11,0.0,conventional,2016,BuffaloRochester
47,2016-01-31,1.21,164453.65,2015.15,81676.45,88.82,80673.23,79715.45,957.78,0.0,conventional,2016,BuffaloRochester
48,2016-01-24,1.31,147469.99,467.72,54309.11,131.18,92561.98,92435.31,126.67,0.0,conventional,2016,BuffaloRochester
49,2016-01-17,1.38,132286.31,1778.63,49448.64,120.55,80938.49,80938.49,0.0,0.0,conventional,2016,BuffaloRochester
50,2016-01-10,1.35,134522.52,1619.0,52034.4,110.07,80759.05,80759.05,0.0,0.0,conventional,2016,BuffaloRochester
51,2016-01-03,1.39,130620.57,1486.6,57210.68,98.93,71824.36,71824.36,0.0,0.0,conventional,2016,BuffaloRochester
0,2016-12-25,0.94,5414937.46,1579234.89,2192460.84,99997.75,1543243.98,1405419.8,99069.58,38754.6,conventional,2016,California
1,2016-12-18,0.95,4922621.54,1575318.71,1774200.38,90983.73,1482118.72,1313839.11,135367.97,32911.64,conventional,2016,California
2,2016-12-11,0.9,5526646.12,1638639.18,2137290.51,96836.26,1653880.17,1451475.99,177399.8,25004.38,conventional,2016,California
3,2016-12-04,0.98,5062952.53,1916640.11,1449671.84,86152.75,1610487.83,1553052.29,27829.79,29605.75,conventional,2016,California
4,2016-11-27,1.21,4185900.67,1508446.52,1313000.92,81897.44,1282555.79,1202939.23,49696.87,29919.69,conventional,2016,California
5,2016-11-20,1.32,4253815.59,1513797.4,1394929.07,93901.07,1251188.05,1161049.94,61429.08,28709.03,conventional,2016,California
6,2016-11-13,1.48,3848128.2,1326907.02,1367684.96,112541.9,1040994.32,952497.35,60542.13,27954.84,conventional,2016,California
7,2016-11-06,1.68,3395058.42,1111431.87,1333386.69,120964.4,829275.46,763934.88,35997.83,29342.75,conventional,2016,California
8,2016-10-30,1.68,3139833.5,1126017.42,1186843.99,92064.47,734907.62,686375.28,25241.6,23290.74,conventional,2016,California
9,2016-10-23,1.39,3899040.66,1397559.4,1129206.16,82276.22,1289998.88,1201528.54,55799.76,32670.58,conventional,2016,California
10,2016-10-16,1.4,4878037.64,1635631.14,1600568.32,108458.09,1533380.09,1423671.38,73117.52,36591.19,conventional,2016,California
11,2016-10-09,1.34,5375978.5,2021375.04,1750074.56,123430.31,1481098.59,1379624.2,74894.96,26579.43,conventional,2016,California
12,2016-10-02,1.19,5652496.31,2359102.44,1664176.22,121961.08,1507256.57,1420423.91,58294.32,28538.34,conventional,2016,California
13,2016-09-25,1.15,6075588.68,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,conventional,2016,California
14,2016-09-18,1.22,5471565.28,1888694.03,1934688.42,112714.97,1535467.86,1434869.76,59481.09,41117.01,conventional,2016,California
15,2016-09-11,1.12,6059764.51,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,conventional,2016,California
16,2016-09-04,1.08,6681646.14,2501655.4,2179345.27,107653.45,1892992.02,1819641.81,47476.91,25873.3,conventional,2016,California
17,2016-08-28,0.99,6696300.05,2683109.8,1878139.55,133979.15,2001071.55,1924479.53,46601.83,29990.19,conventional,2016,California
18,2016-08-21,1.05,6308000.34,2646367.78,1712067.2,171379.36,1778186.0,1679257.49,61139.96,37788.55,conventional,2016,California
19,2016-08-14,1.07,6538335.89,2200099.61,2538994.07,218247.48,1580994.73,1476927.5,73032.78,31034.45,conventional,2016,California
20,2016-08-07,1.17,6144827.51,2152079.32,2039791.18,211671.11,1741285.9,1616257.39,89290.29,35738.22,conventional,2016,California
21,2016-07-31,1.22,5947160.29,1922055.35,2069409.78,244730.21,1710964.95,1581210.71,95425.63,34328.61,conventional,2016,California
22,2016-07-24,1.2,6104047.38,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,conventional,2016,California
23,2016-07-17,1.14,6200613.68,2196723.33,2037093.61,278664.44,1688132.3,1563978.55,97434.91,26718.84,conventional,2016,California
24,2016-07-10,1.08,6721690.88,2399360.67,2117397.07,292540.95,1912392.19,1771309.82,107540.46,33541.91,conventional,2016,California
25,2016-07-03,1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,conventional,2016,California
26,2016-06-26,1.03,6407277.49,2333532.13,1967324.63,328206.37,1778214.36,1641400.92,107903.9,28909.54,conventional,2016,California
27,2016-06-19,1.06,6528056.18,2409003.0,2045112.18,319711.53,1754229.47,1622056.72,101882.82,30289.93,conventional,2016,California
28,2016-06-12,1.01,6506234.86,2597934.17,1869930.06,328653.8,1709716.83,1571460.04,110755.4,27501.39,conventional,2016,California
29,2016-06-05,0.94,7365675.31,2921963.17,2131717.34,373358.37,1938636.43,1739147.58,171241.77,28247.08,conventional,2016,California
30,2016-05-29,0.98,6700986.44,2522305.33,2097509.45,341992.36,1739179.3,1546212.08,160781.09,32186.13,conventional,2016,California
31,2016-05-22,0.9,6501981.08,2238875.14,2178820.82,329737.94,1754547.18,1594507.01,129666.02,30374.15,conventional,2016,California
32,2016-05-15,0.97,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,conventional,2016,California
33,2016-05-08,0.79,7808461.74,2716222.01,2615648.28,336387.9,2140203.55,1606311.87,508755.56,25136.12,conventional,2016,California
34,2016-05-01,0.75,7661483.37,2817406.2,2628579.48,291448.73,1924048.96,1421239.87,485685.06,17124.03,conventional,2016,California
35,2016-04-24,0.84,6933382.4,2507347.38,2355998.94,325242.94,1744793.14,1467255.26,257014.51,20523.37,conventional,2016,California
36,2016-04-17,0.93,6397813.48,2370403.05,1875909.98,382295.13,1769205.32,1659337.91,88790.8,21076.61,conventional,2016,California
37,2016-04-10,0.94,6509000.56,2248561.59,1958358.83,358015.82,1944064.32,1740557.05,183825.53,19681.74,conventional,2016,California
38,2016-04-03,0.93,6060843.76,1805555.95,2247248.19,334735.17,1673304.45,1454479.46,201547.46,17277.53,conventional,2016,California
39,2016-03-27,0.93,6603707.93,1935666.12,2149391.86,311356.91,2207293.04,1926353.76,259874.87,21064.41,conventional,2016,California
40,2016-03-20,0.91,6476206.54,1893617.8,2191468.26,299002.93,2092117.55,1883192.26,189928.31,18996.98,conventional,2016,California
41,2016-03-13,0.96,6017563.88,1750943.52,1855262.7,317337.27,2094020.39,1888085.99,186807.69,19126.71,conventional,2016,California
42,2016-03-06,0.92,6429870.23,1893787.2,1975668.02,325582.2,2234832.81,1981931.04,230048.66,22853.11,conventional,2016,California
43,2016-02-28,0.89,6588277.7,1873878.11,2020327.87,302210.56,2391861.16,2091747.51,282242.79,17870.86,conventional,2016,California
44,2016-02-21,0.89,6374019.03,1776499.0,2073957.12,267508.94,2256053.97,2073467.05,167309.24,15277.68,conventional,2016,California
45,2016-02-14,0.82,6807283.15,1998149.71,1974912.11,278558.48,2555662.85,2207054.69,333029.79,15578.37,conventional,2016,California
46,2016-02-07,0.7,10361698.17,2930343.28,3950852.38,424389.6,3056112.91,2693843.02,344774.59,17495.3,conventional,2016,California
47,2016-01-31,0.88,6506673.96,2126066.85,2069192.92,287234.03,2024180.16,1874982.24,134692.75,14505.17,conventional,2016,California
48,2016-01-24,0.88,6246380.73,1230068.19,2457751.77,272665.17,2285895.6,2122673.09,147881.99,15340.52,conventional,2016,California
49,2016-01-17,0.9,6000013.23,1653347.69,2336705.19,250106.17,1759854.18,1579233.6,162289.68,18330.9,conventional,2016,California
50,2016-01-10,0.87,6303406.82,1736168.01,2173554.18,261931.07,2131753.56,1793640.16,321613.97,16499.43,conventional,2016,California
51,2016-01-03,0.73,7730431.28,2315175.35,2856102.41,257268.16,2301885.36,1950428.5,340852.13,10604.73,conventional,2016,California
0,2016-12-25,1.25,155793.03,36125.58,50792.48,7324.64,61550.33,51247.91,10232.98,69.44,conventional,2016,Charlotte
1,2016-12-18,1.24,144634.01,35761.88,46276.63,7942.68,54652.82,44604.56,10048.26,0.0,conventional,2016,Charlotte
2,2016-12-11,1.33,145815.04,43744.87,40971.14,8696.54,52402.49,46293.11,6109.38,0.0,conventional,2016,Charlotte
3,2016-12-04,1.34,154742.81,39221.82,46285.9,9451.98,59783.11,48016.74,11766.37,0.0,conventional,2016,Charlotte
4,2016-11-27,1.54,131453.85,38976.01,34346.09,8265.03,49866.72,44005.31,5861.41,0.0,conventional,2016,Charlotte
5,2016-11-20,1.57,135608.11,44044.69,28907.47,13913.04,48742.91,42721.62,6021.29,0.0,conventional,2016,Charlotte
6,2016-11-13,1.64,144089.12,49399.39,26597.39,22714.68,45377.66,38436.79,6940.87,0.0,conventional,2016,Charlotte
7,2016-11-06,1.57,142095.92,36840.74,27501.34,25305.86,52447.98,45861.67,6586.31,0.0,conventional,2016,Charlotte
8,2016-10-30,1.58,142955.49,39376.44,29382.3,26881.22,47315.53,40258.68,6816.57,240.28,conventional,2016,Charlotte
9,2016-10-23,1.52,167741.27,54981.9,39749.81,20290.31,52719.25,47060.46,5658.79,0.0,conventional,2016,Charlotte
10,2016-10-16,1.39,190846.01,57529.11,56366.66,17531.78,59418.46,48823.53,10354.65,240.28,conventional,2016,Charlotte
11,2016-10-09,1.51,178235.75,43325.87,52189.61,19419.57,63300.7,54704.14,8596.56,0.0,conventional,2016,Charlotte
12,2016-10-02,1.48,178410.82,46364.75,52893.38,16736.92,62415.77,53332.61,8258.16,825.0,conventional,2016,Charlotte
13,2016-09-25,1.47,189131.52,54110.79,53593.58,17495.42,63931.73,55653.47,8278.26,0.0,conventional,2016,Charlotte
14,2016-09-18,1.43,182978.3,43116.41,54193.42,16563.91,69104.56,57456.21,11648.35,0.0,conventional,2016,Charlotte
15,2016-09-11,1.42,180989.26,34440.65,59554.19,17914.48,69079.94,61214.7,7860.24,5.0,conventional,2016,Charlotte
16,2016-09-04,1.33,204963.95,58888.34,56699.56,18659.47,70716.58,62373.15,7805.93,537.5,conventional,2016,Charlotte
17,2016-08-28,1.4,187984.8,54874.64,57122.52,15013.36,60974.28,58688.03,1906.25,380.0,conventional,2016,Charlotte
18,2016-08-21,1.38,193592.65,44006.63,62975.71,20731.35,65878.96,64095.85,1628.11,155.0,conventional,2016,Charlotte
19,2016-08-14,1.4,195250.96,39823.56,66724.29,23025.36,65677.75,60859.82,4817.93,0.0,conventional,2016,Charlotte
20,2016-08-07,1.43,196381.45,48639.95,64124.89,24178.25,59438.36,55636.32,3787.04,15.0,conventional,2016,Charlotte
21,2016-07-31,1.48,187969.31,39819.93,68964.23,24742.11,54443.04,50677.92,3330.12,435.0,conventional,2016,Charlotte
22,2016-07-24,1.46,193909.36,34250.27,68516.18,26839.41,64303.5,57524.85,3346.43,3432.22,conventional,2016,Charlotte
23,2016-07-17,1.43,196466.9,38199.33,69125.35,25756.96,63385.26,58481.31,3223.95,1680.0,conventional,2016,Charlotte
24,2016-07-10,1.26,233262.16,43387.69,79103.57,40460.56,70310.34,62603.71,4548.85,3157.78,conventional,2016,Charlotte
