Month,year,region,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type_conventional,type_organic
01,2016,Syracuse,8.15,7488.86,8.74,705.85,0.0,6774.27,4612.650000000001,2161.62,0.0,0,1
01,2016,Tampa,4.76,2093973.5299999998,954911.3899999999,402661.51999999996,672.5600000000001,735728.0599999999,356359.49,379338.31,30.259999999999998,1,0
01,2016,Tampa,7.3100000000000005,24931.31,9654.49,253.07,0.0,15023.75,9154.689999999999,5869.0599999999995,0.0,0,1
01,2016,TotalUS,4.61,175341095.04999998,51212938.39,70444849.67,7346170.680000001,46337136.31,34169609.08,11536217.4,631309.8300000001,1,0
01,2016,TotalUS,7.059999999999999,3777154.26,562905.97,1341664.26,48077.36,1824506.67,893951.0499999999,930555.62,0.0,0,1
01,2016,West,3.94,34817598.14,10118135.0,10760021.51,821713.29,13117728.340000002,7101226.49,5980742.090000001,35759.759999999995,1,0
01,2016,West,6.2700000000000005,1018297.37,141833.57,287691.49000000005,513.67,588258.64,146151.7,442106.94,0.0,0,1
01,2016,WestTexNewMexico,4.24,3340969.4,1904931.5599999998,639394.36,132714.76,663928.72,455143.73000000004,143655.0,65129.990000000005,1,0
01,2016,WestTexNewMexico,7.51,59350.03,8497.58,20321.010000000002,77.24,30454.199999999997,29689.0,765.2,0.0,0,1
01,2017,Albany,7.47,534306.5,19493.449999999997,454113.64,3540.57,57158.840000000004,56502.28,643.38,13.18,1,0
01,2017,Albany,9.330000000000002,9281.750000000002,328.77,1250.3400000000001,0.0,7702.64,7702.64,0.0,0.0,0,1
01,2017,Atlanta,4.69,3089657.7699999996,1358024.78,505719.76,1225.3899999999999,1224687.84,784376.4299999999,440311.41000000003,0.0,1,0
01,2017,Atlanta,8.32,34694.159999999996,5766.35,20682.57,0.0,8245.24,13.920000000000002,8231.32,0.0,0,1
01,2017,BaltimoreWashington,6.969999999999999,4019032.1,377955.43,2648589.0700000003,67965.22,924522.38,904949.96,15394.66,4177.76,1,0
01,2017,BaltimoreWashington,9.290000000000001,88430.13,6374.93,38301.17,1741.44,42012.59,41960.08,52.51,0.0,0,1
01,2017,Boise,4.88,495905.33999999997,169456.85,33504.71,51415.12,241528.66,203552.22,37639.08,337.35999999999996,1,0
01,2017,Boise,5.2700000000000005,16328.789999999999,21.2,2313.4700000000003,0.0,13994.12,2981.72,11012.4,0.0,0,1
01,2017,Boston,6.26,3035006.8900000006,27627.379999999997,2426018.61,39006.810000000005,542354.09,537913.26,4440.83,0.0,1,0
01,2017,Boston,9.72,78693.6,53.459999999999994,6727.130000000001,0.0,71913.01,69644.84,2268.17,0.0,0,1
01,2017,BuffaloRochester,6.8,755908.04,8037.469999999999,353098.06,389.81,394382.70000000007,388099.14,5759.94,523.62,1,0
01,2017,BuffaloRochester,8.06,15770.49,40.209999999999994,1166.76,0.0,14563.52,12272.33,2291.19,0.0,0,1
01,2017,California,4.34,36693701.78,12428873.309999999,12853049.3,549961.37,10861817.799999999,10192053.350000001,505528.62,164235.83000000002,1,0
01,2017,California,7.59,786302.16,151635.99,313507.89,43.239999999999995,321115.04000000004,279012.71,42102.33,0.0,0,1
01,2017,Charlotte,6.37,1094652.09,235506.11000000002,461548.09,64716.17,332881.72,275477.76,56362.85,1041.1100000000001,1,0
01,2017,Charlotte,7.670000000000001,48132.04,728.94,20427.120000000003,2649.14,24326.84,21910.61,2416.23,0.0,0,1
01,2017,Chicago,5.85,4078256.96,452468.8,2519796.67,680919.97,425071.52,381163.85,7464.870000000001,36442.8,1,0
01,2017,Chicago,8.02,195854.13999999998,325.76,176489.78000000003,0.0,19038.600000000002,19034.16,4.44,0.0,0,1
01,2017,CincinnatiDayton,3.62,1667204.32,15960.130000000001,643728.22,8042.09,999473.8800000001,158307.02,840582.84,584.02,1,0
01,2017,CincinnatiDayton,6.5600000000000005,52531.53,1516.3600000000001,29737.25,0.0,21277.920000000002,2804.25,18473.67,0.0,0,1
01,2017,Columbus,4.63,1005485.0,426365.64,197796.83,12826.2,368496.32999999996,341096.93,27285.440000000002,113.96,1,0
01,2017,Columbus,7.300000000000001,34319.39,3407.54,12839.270000000002,0.0,18072.58,10708.45,7364.13,0.0,0,1
01,2017,DallasFtWorth,3.5900000000000003,6663002.69,3473508.4799999995,1489969.83,50087.689999999995,1649436.69,1592576.51,55626.92,1233.26,1,0
01,2017,DallasFtWorth,5.3100000000000005,111930.13,28911.940000000002,4755.2699999999995,0.0,78262.92,77743.89,519.0300000000001,0.0,0,1
01,2017,Denver,4.84,4407633.3,777147.93,1280999.6,75351.6,2274134.17,1455109.23,818568.9799999999,455.96000000000004,1,0
01,2017,Denver,4.91,159163.03999999998,57966.89,13897.499999999998,355.29999999999995,86943.34999999999,32944.590000000004,53998.76,0.0,0,1
01,2017,Detroit,4.48,2346468.35,637737.86,586642.3999999999,66566.85,1055521.24,1030503.2899999999,24388.75,629.2000000000002,1,0
01,2017,Detroit,7.699999999999999,50879.939999999995,3505.6199999999994,27216.58,0.0,20157.739999999998,4293.200000000001,15864.54,0.0,0,1
01,2017,GrandRapids,5.529999999999999,1136986.1400000001,5923.43,761942.36,31973.67,337146.68,304653.74,28887.879999999997,3605.0600000000004,1,0
01,2017,GrandRapids,8.25,9493.800000000001,366.28999999999996,6795.18,0.0,2332.33,2210.0,122.33,0.0,0,1
01,2017,GreatLakes,4.88,20681127.47,3303629.1899999995,9490609.99,982999.6100000001,6903888.68,4734188.96,2106482.0,63217.72,1,0
01,2017,GreatLakes,7.23,592676.2400000001,20813.920000000002,341622.24,0.0,230240.08000000002,129458.87,100781.21,0.0,0,1
01,2017,HarrisburgScranton,6.74,1296811.92,255025.15,681537.31,6855.82,353393.64,340660.69,12469.67,263.28,1,0
01,2017,HarrisburgScranton,9.24,39067.91,1689.12,929.88,51.660000000000004,36397.25,36311.87,85.38,0.0,0,1
01,2017,HartfordSpringfield,7.249999999999999,1511900.9300000002,21633.510000000002,1194603.89,28156.29,267507.24,259132.8,6331.25,2043.19,1,0
01,2017,HartfordSpringfield,12.17,52057.119999999995,507.98999999999995,23266.35,56.300000000000004,28226.480000000003,27459.86,766.6200000000001,0.0,0,1
01,2017,Houston,2.99,6883757.970000001,4640578.529999999,1059856.25,75417.18000000001,1107906.01,649071.87,458794.86,39.279999999999994,1,0
01,2017,Houston,5.290000000000001,129930.16,41010.9,1170.6999999999998,0.0,87748.56,87741.89,6.67,0.0,0,1
01,2017,Indianapolis,4.529999999999999,1048714.6600000001,75703.63,498904.13,16859.06,457247.83999999997,227840.40000000002,229397.17,10.270000000000001,1,0
01,2017,Indianapolis,6.55,21774.739999999998,867.9999999999999,6813.44,0.0,14093.299999999997,5876.049999999999,8217.25,0.0,0,1
01,2017,Jacksonville,5.140000000000001,1049715.46,386148.79,181248.94,1253.08,481064.64999999997,158556.63,322159.41000000003,348.61,1,0
01,2017,Jacksonville,6.37,20979.519999999997,1444.3500000000001,369.34,53.82,19112.01,4961.110000000001,14150.900000000001,0.0,0,1
01,2017,LasVegas,4.08,1886768.1,580938.29,343319.12,38083.69,924426.9999999999,296687.15,627670.4099999999,69.44,1,0
01,2017,LasVegas,6.62,51599.15,5474.379999999999,14647.160000000002,9.28,31468.329999999998,31250.12,218.21,0.0,0,1
01,2017,LosAngeles,3.71,18481708.37,6423118.260000001,3631060.77,320191.67,8107337.67,7696801.29,290595.57,119940.81000000001,1,0
01,2017,LosAngeles,5.92,476765.2,75779.5,138777.13,12.48,262196.08999999997,232000.7,30195.390000000003,0.0,0,1
01,2017,Louisville,4.57,562275.99,10741.07,281951.06,2254.9900000000002,267328.87,84063.47,183089.83999999997,175.56,1,0
01,2017,Louisville,7.499999999999999,9263.26,18.89,5816.030000000001,0.0,3428.34,2526.66,901.68,0.0,0,1
01,2017,MiamiFtLauderdale,6.07,3301401.9099999997,1351532.7999999998,806571.7000000001,2275.61,1141021.7999999998,423610.09,716627.0,784.71,1,0
01,2017,MiamiFtLauderdale,6.05,29535.99,1486.5300000000002,59.18000000000001,0.0,27990.280000000002,16160.0,11830.28,0.0,0,1
01,2017,Midsouth,5.85,15913292.370000001,3603583.17,7086052.550000001,291523.39,4932133.26,4174241.48,741464.03,16427.75,1,0
01,2017,Midsouth,8.030000000000001,443489.02999999997,16815.390000000003,204714.8,10304.140000000001,211654.7,180196.62,31458.08,0.0,0,1
01,2017,Nashville,4.26,1245665.97,570168.76,116659.09000000001,580.12,558258.0,467315.59,87644.08,3298.33,1,0
01,2017,Nashville,6.87,19759.57,1127.71,11761.14,0.0,6870.719999999999,334.43000000000006,6536.290000000001,0.0,0,1
01,2017,NewOrleansMobile,4.950000000000001,1452211.49,817805.29,181097.74,1379.92,451928.54000000004,315626.95,99618.26000000001,36683.33,1,0
01,2017,NewOrleansMobile,6.47,18737.22,736.14,29.660000000000004,0.0,17971.42,12709.05,5262.37,0.0,0,1
01,2017,NewYork,7.109999999999999,6849803.41,76882.53,4857562.4799999995,388546.4099999999,1526811.9899999998,1316035.06,198036.47,12740.460000000001,1,0
01,2017,NewYork,10.43,219907.87,31887.44,96908.84,2595.26,88516.32999999999,87162.49,1353.8400000000001,0.0,0,1
01,2017,Northeast,6.74,21618682.7,989781.45,15200739.419999998,615810.45,4812351.38,4478424.36,315013.17000000004,18913.850000000002,1,0
01,2017,Northeast,9.79,650076.65,50023.81,158487.81,2339.41,439225.61999999994,426161.86,13063.76,0.0,0,1
01,2017,NorthernNewEngland,5.930000000000001,2248235.0300000003,80021.31,1864050.1500000001,28212.51,275951.06,275947.73,3.33,0.0,1,0
01,2017,NorthernNewEngland,9.27,59131.229999999996,16.35,1101.6399999999999,0.0,58013.23999999999,58013.23999999999,0.0,0.0,0,1
01,2017,Orlando,5.74,1951136.25,754078.85,442130.87,818.91,754107.6199999999,333598.69,420323.37,185.56,1,0
01,2017,Orlando,6.53,32237.070000000003,2726.2000000000003,315.85999999999996,0.0,29195.010000000002,14323.34,14871.669999999998,0.0,0,1
01,2017,Philadelphia,7.219999999999999,2104089.4499999997,91699.04,1334006.7,91615.45999999999,586768.25,542875.75,41338.42,2554.08,1,0
01,2017,Philadelphia,9.92,52143.97,6785.5599999999995,17423.41,51.53999999999999,27883.46,27614.489999999998,268.97,0.0,0,1
01,2017,PhoenixTucson,3.08,6760440.67,3474164.25,1506781.94,77092.76999999999,1702401.71,608314.07,1093658.47,429.17,1,0
01,2017,PhoenixTucson,7.8500000000000005,57321.2,15484.98,18838.2,1.2,22996.820000000003,22885.949999999997,110.87,0.0,0,1
01,2017,Pittsburgh,5.42,728496.55,302031.15,213507.41,13038.560000000001,199919.43,152093.38,47826.05,0.0,1,0
01,2017,Pittsburgh,7.25,44403.36,4499.28,97.79,0.0,39806.29,37659.49,2146.8,0.0,0,1
01,2017,Plains,5.09,10207878.69,4989957.21,2591888.06,28735.24,2597298.1799999997,2349049.7699999996,196544.61000000002,51703.799999999996,1,0
01,2017,Plains,7.97,273402.83999999997,24688.980000000003,87668.01,16920.68,144125.16999999998,96939.33,47185.84,0.0,0,1
01,2017,Portland,4.0600000000000005,4126634.34,608775.24,1078874.9500000002,80988.97,2357995.18,2063402.98,291413.92000000004,3178.2799999999997,1,0
01,2017,Portland,4.93,195522.7,18132.28,22748.26,31.13,154611.03,1933.5500000000002,152677.48,0.0,0,1
01,2017,RaleighGreensboro,6.069999999999999,1489123.75,417472.28,592175.48,60878.75,418597.24,405275.79000000004,13321.449999999999,0.0,1,0
01,2017,RaleighGreensboro,8.139999999999999,52755.53,921.3500000000001,23118.199999999997,2037.6000000000001,26678.38,25017.26,1661.1200000000001,0.0,0,1
01,2017,RichmondNorfolk,5.75,1323507.85,452481.75,494183.76,22947.58,353894.76,347540.26,5791.99,562.51,1,0
01,2017,RichmondNorfolk,7.250000000000001,35130.91,2538.6400000000003,14800.55,1022.72,16768.999999999996,13408.320000000002,3360.6800000000003,0.0,0,1
01,2017,Roanoke,5.329999999999999,753810.73,223982.56000000003,233215.28999999998,601.84,296011.04,291614.54000000004,4006.4999999999995,390.0,1,0
01,2017,Roanoke,7.06,30068.59,1244.4199999999998,14624.5,0.0,14199.669999999998,9031.94,5167.7300000000005,0.0,0,1
01,2017,Sacramento,5.390000000000001,2549028.96,819971.1400000001,1460699.3299999998,11728.059999999998,256630.43,241061.24000000002,9283.08,6286.110000000001,1,0
01,2017,Sacramento,10.610000000000001,29359.02,8494.07,19239.190000000002,12.15,1613.6100000000001,1606.94,6.67,0.0,0,1
01,2017,SanDiego,4.15,3195519.59,1048582.73,1073563.1,74305.3,999068.46,870006.76,123814.47,5247.2300000000005,1,0
01,2017,SanDiego,7.7299999999999995,73140.87,9774.640000000001,41504.4,4.86,21856.97,9148.42,12708.55,0.0,0,1
01,2017,SanFrancisco,5.47,4848376.71,1336248.6199999999,3110708.3,28177.76,373242.03,333854.63,21674.629999999997,17712.77,1,0
01,2017,SanFrancisco,12.55,93360.15999999999,35077.42,44113.64,5.72,14163.380000000001,14144.329999999998,19.049999999999997,0.0,0,1
01,2017,Seattle,4.28,4220424.04,491478.37,1272176.23,2909.9500000000003,2453859.4899999998,2257559.92,193985.88999999998,2313.68,1,0
01,2017,Seattle,6.25,226163.33,2762.91,55051.7,78.03999999999999,168270.68,3886.9,164383.77999999997,0.0,0,1
01,2017,SouthCarolina,5.4,1971889.6400000001,823703.5,475145.1,21020.780000000002,652020.26,400882.25000000006,251083.84,54.17,1,0
01,2017,SouthCarolina,7.470000000000001,43838.35,1599.06,16857.86,1111.15,24270.28,19423.03,4847.25,0.0,0,1
01,2017,SouthCentral,3.56,32796301.22,19514326.37,6168711.74,262273.94,6850989.170000001,5824982.98,958952.3600000001,67053.83,1,0
01,2017,SouthCentral,5.49,548425.3400000001,134345.78,29590.39,17.37,384471.8,370359.44000000006,14112.359999999999,0.0,0,1
01,2017,Southeast,5.369999999999999,21147581.66,8777408.61,4353392.109999999,38224.72,7978556.220000001,4115694.62,3853774.3800000004,9087.22,1,0
01,2017,Southeast,6.99,287734.32999999996,22608.7,62450.54,1667.0199999999998,201008.07,96977.03000000001,104031.04000000001,0.0,0,1
01,2017,Spokane,4.3,592973.12,83247.29,198903.88,1198.94,309623.01,284095.93,25131.59,395.49,1,0
01,2017,Spokane,6.08,19511.18,278.94,4675.44,0.0,14556.8,398.21000000000004,14158.59,0.0,0,1
01,2017,StLouis,5.470000000000001,827995.75,370176.1,54266.310000000005,674.24,402879.1,288110.67,114719.81999999999,48.61,1,0
01,2017,StLouis,7.34,30309.41,7723.749999999999,2701.86,0.0,19883.8,5501.78,14382.019999999999,0.0,0,1
01,2017,Syracuse,7.259999999999999,351905.03,5795.3099999999995,222765.16999999998,157.05999999999997,123187.48999999999,120626.82000000002,2560.67,0.0,1,0
01,2017,Syracuse,8.17,11064.45,27.85,486.09999999999997,0.0,10550.5,9310.24,1240.26,0.0,0,1
01,2017,Tampa,5.65,2348708.6500000004,873049.3899999999,557937.88,647.6299999999999,917073.75,424246.07999999996,492034.61,793.06,1,0
01,2017,Tampa,6.27,32143.23,1409.57,226.65000000000003,0.0,30507.01,18893.33,11613.68,0.0,0,1
01,2017,TotalUS,4.76,196738980.42,65742707.28000001,66580146.970000006,3395602.91,61020523.26,46710836.68,13904867.23,404819.35000000003,1,0
01,2017,TotalUS,7.15,4722907.07,586183.74,1411520.9,32105.96,2693096.47,1801034.46,892062.01,0.0,0,1
01,2017,West,4.17,37680414.349999994,12135147.99,8835703.790000001,626074.15,16083488.42,10842201.14,5227107.930000001,14179.35,1,0
01,2017,West,5.83,1140800.28,165251.13,213479.22999999998,814.0800000000002,761255.84,221928.56,539327.28,0.0,0,1
01,2017,WestTexNewMexico,3.6500000000000004,4923268.33,2706234.5399999996,453779.80000000005,78331.18000000001,1684922.81,713369.9700000001,971520.06,32.78,1,0
01,2017,WestTexNewMexico,6.16,80967.49999999999,6299.779999999999,16274.45,112.49,58280.78,57471.13,809.65,0.0,0,1
01,2018,Albany,5.81,422607.98,12072.580000000002,343911.38999999996,231.0,66393.01000000001,40284.47,26018.54,90.0,1,0
01,2018,Albany,5.87,19291.949999999997,499.14000000000004,1342.01,0.0,17450.8,17447.47,3.33,0.0,0,1
01,2018,Atlanta,4.26,2583563.5700000003,1218697.2999999998,202404.1,6338.91,1156123.2599999998,712965.3,425467.55000000005,17690.41,1,0
01,2018,Atlanta,6.3999999999999995,64867.04000000001,1436.1399999999999,16876.73,0.0,46554.17,26918.02,19636.149999999998,0.0,0,1
01,2018,BaltimoreWashington,5.29,3825793.2199999997,426304.24000000005,2416676.88,16980.76,965831.34,932574.87,33246.47,10.0,1,0
01,2018,BaltimoreWashington,5.75,230589.27000000002,5267.13,38057.63,452.26000000000005,186812.25,186785.59000000003,26.660000000000004,0.0,0,1
01,2018,Boise,4.82,390563.98,211636.88,14202.04,29114.739999999998,135610.32,84100.38,51292.270000000004,217.67,1,0
01,2018,Boise,7.17,9549.800000000001,188.0,2909.93,0.0,6451.87,1481.44,4967.47,2.96,0,1
01,2018,Boston,5.11,3018625.5300000003,52244.52,2496257.87,16644.6,453478.54,303425.33,149973.21,80.0,1,0
01,2018,Boston,7.18,117115.69,102.75,9360.64,0.0,107652.3,98909.54999999999,8742.75,0.0,0,1
01,2018,BuffaloRochester,5.16,641472.6,33254.44,325255.43000000005,254.85000000000002,282707.88,78342.42000000001,204211.02,154.44,1,0
01,2018,BuffaloRochester,4.76,40675.4,1143.96,493.59999999999997,0.0,39037.840000000004,22138.999999999996,16898.84,0.0,0,1
01,2018,California,4.74,24427700.31,9082410.32,8836967.639999999,530139.94,5978182.41,5604306.99,100689.62,273185.8,1,0
01,2018,California,7.12,725996.4000000001,159728.30000000002,274233.3,0.0,292034.8,291911.61000000004,123.19,0.0,0,1
01,2018,Charlotte,5.220000000000001,1073779.74,272821.74,337426.85,19887.989999999998,443643.16,421717.62,21924.43,1.11,1,0
01,2018,Charlotte,5.91,73118.54000000001,70.44,25475.38,985.37,46587.350000000006,46031.82000000001,555.53,0.0,0,1
01,2018,Chicago,5.92,3504755.5300000003,434222.87,1905008.6400000001,552313.36,613210.6599999999,337389.83999999997,275777.58999999997,43.230000000000004,1,0
01,2018,Chicago,7.16,163988.75,551.5600000000001,120230.89,0.0,43206.3,43192.97,13.33,0.0,0,1
01,2018,CincinnatiDayton,3.87,1150681.84,327940.39,150945.48,63474.98,608320.99,558484.67,49549.17999999999,287.14,1,0
01,2018,CincinnatiDayton,6.53,65968.01999999999,2701.8900000000003,21115.44,0.0,42150.69,13572.07,28578.620000000003,0.0,0,1
01,2018,Columbus,3.9299999999999997,853253.13,325918.1,132791.47,14908.19,379635.37,311888.65,67315.87,430.85,1,0
01,2018,Columbus,5.379999999999999,39661.06,3795.23,6162.86,0.0,29702.97,24630.84,5072.13,0.0,0,1
01,2018,DallasFtWorth,3.52,5343725.51,2774116.91,977635.59,25294.18,1566678.83,1212891.82,352679.61,1107.4,1,0
01,2018,DallasFtWorth,5.94,97017.2,18381.73,1868.3899999999999,0.0,76767.08,68256.53,8510.55,0.0,0,1
01,2018,Denver,4.42,3612883.74,692871.89,1066037.29,50703.920000000006,1803270.64,447039.6,1356228.8199999998,2.22,1,0
01,2018,Denver,5.97,133865.13,31266.89,3016.4900000000002,144.48999999999998,99437.26,95367.01000000001,4070.25,0.0,0,1
01,2018,Detroit,4.199999999999999,1819389.06,427911.64,432230.86,97845.96,861400.6,682635.7,169317.89,9447.01,1,0
01,2018,Detroit,5.24,85952.18,3964.2200000000003,12680.029999999999,0.0,69240.79999999999,56440.78,12800.02,0.0,0,1
01,2018,GrandRapids,5.539999999999999,814432.3,11239.51,367198.00000000006,243011.99000000002,192982.8,112395.34999999999,8125.2300000000005,72462.22,1,0
01,2018,GrandRapids,5.140000000000001,38576.009999999995,76.75999999999999,6388.71,0.0,32110.54,32055.370000000003,55.17,0.0,0,1
01,2018,GreatLakes,4.68,16242516.41,3648364.13,5201410.300000001,1504471.84,5888270.140000001,4564409.85,1137511.27,186349.02,1,0
01,2018,GreatLakes,5.68,903996.92,23706.949999999997,221512.35,0.0,658136.6699999999,448789.61000000004,209347.06,0.0,0,1
01,2018,HarrisburgScranton,4.87,1179404.29,364709.61,499711.78,557.74,314425.16000000003,283786.66000000003,30298.5,340.0,1,0
01,2018,HarrisburgScranton,6.04,82600.8,1018.6,959.33,56.45,80566.42000000001,80546.39000000001,20.03,0.0,0,1
01,2018,HartfordSpringfield,5.41,1479957.8399999999,27658.14,1198782.5899999999,677.79,252839.32,226291.44,26374.54,173.33999999999997,1,0
01,2018,HartfordSpringfield,8.069999999999999,60936.39,765.1700000000001,23390.010000000002,5.58,36775.630000000005,36736.65,38.980000000000004,0.0,0,1
01,2018,Houston,3.24,5939238.78,2691454.51,721088.2,37986.95,2488709.1199999996,2095577.1,392952.02,180.0,1,0
01,2018,Houston,5.7299999999999995,125528.00999999998,37875.83,328.05,0.0,87324.12999999999,86227.45999999999,1096.67,0.0,0,1
01,2018,Indianapolis,4.1000000000000005,928859.8,246301.77999999997,242692.87999999998,49562.89,390302.25,354436.75,35792.99,72.51,1,0
01,2018,Indianapolis,5.8,41967.53999999999,913.84,5843.67,0.0,35087.75,22933.93,12153.82,0.0,0,1
01,2018,Jacksonville,5.08,800151.0,461889.76,50079.83,1570.1100000000001,286611.3,131662.75,153617.43,1331.12,1,0
01,2018,Jacksonville,6.779999999999999,15012.779999999999,316.0,2793.11,18.07,11885.6,8454.1,3431.5,0.0,0,1
01,2018,LasVegas,4.3,1381049.9700000002,308774.91,420127.51,26935.39,625212.1599999999,284268.51999999996,339272.34,1671.3,1,0
01,2018,LasVegas,7.4,36340.950000000004,5300.68,7602.209999999999,0.0,23438.06,23387.08,50.980000000000004,0.0,0,1
01,2018,LosAngeles,4.55,10681757.24,4744071.75,1830529.6900000002,356814.26,3750341.54,3510841.5700000003,68486.5,171013.47,1,0
01,2018,LosAngeles,6.96,385609.51,56564.450000000004,113515.81,0.0,215529.25,215425.0,104.25,0.0,0,1
01,2018,Louisville,4.4,456485.35,60959.86,164717.51,1301.61,229506.37,130614.29000000001,98880.78,11.3,1,0
